Time (Seconds),Amplitude (Volts),,Time (Seconds),,,,Amplitude (Volts)
9211,-0.119243816,,,,,,0.119243816
9212,-0.10460082,,,,,,0.10460082
9213,-0.09472913,,,,,,0.09472913
9214,-0.08962876,,,,,,0.08962876
9215,-0.08699631,,,,,,0.08699631
9216,-0.088148005,,,,,,0.088148005
9217,-0.07399859,,,,,,0.07399859
9218,-0.07547934,,,,,,0.07547934
9219,-0.075643875,,,,,,0.075643875
9220,-0.07794727,,,,,,0.07794727
9221,-0.062317096,,,,,,0.062317096
9222,-0.060671814,,,,,,0.060671814
9223,-0.062317096,,,,,,0.062317096
9224,-0.05129371,,,,,,0.05129371
9225,-0.043396357,,,,,,0.043396357
9226,-0.048332203,,,,,,0.048332203
9227,-0.042902775,,,,,,0.042902775
9228,-0.040763907,,,,,,0.040763907
9229,-0.040763907,,,,,,0.040763907
9230,-0.04405447,,,,,,0.04405447
9231,-0.03796693,,,,,,0.03796693
9232,-0.032537498,,,,,,0.032537498
9233,-0.043560885,,,,,,0.043560885
9234,-0.040434852,,,,,,0.040434852
9235,-0.035663534,,,,,,0.035663534
9236,-0.03319561,,,,,,0.03319561
9237,-0.03878957,,,,,,0.03878957
9238,-0.042738244,,,,,,0.042738244
9239,-0.034676366,,,,,,0.034676366
9240,-0.028424295,,,,,,0.028424295
9241,-0.013616758,,,,,,0.013616758
9242,-0.00440318,,,,,,0.00440318
9243,0.01402398,,,,,,-0.01402398
9244,0.02702171,,,,,,-0.02702171
9245,0.04511982,,,,,,-0.04511982
9246,0.0653568,,,,,,-0.0653568
9247,0.077202834,,,,,,-0.077202834
9248,0.09233944,,,,,,-0.09233944
9249,0.084771134,,,,,,-0.084771134
9250,0.07605114,,,,,,-0.07605114
9251,0.08674548,,,,,,-0.08674548
9252,0.09069415,,,,,,-0.09069415
9253,0.07835453,,,,,,-0.07835453
9254,0.062724344,,,,,,-0.062724344
9255,0.055814154,,,,,,-0.055814154
9256,0.052852646,,,,,,-0.052852646
9257,0.041500196,,,,,,-0.041500196
9258,0.0252119,,,,,,-0.0252119
9259,0.016656432,,,,,,-0.016656432
9260,0.027350767,,,,,,-0.027350767
9261,0.02044058,,,,,,-0.02044058
9262,0.010239831,,,,,,-0.010239831
9263,0.004481344,,,,,,-0.004481344
9264,-0.000948087,,,,,,0.000948087
9265,-0.005554877,,,,,,0.005554877
9266,-0.005719405,,,,,,0.005719405
9267,-0.005225821,,,,,,0.005225821
9268,-0.01904619,,,,,,0.01904619
9269,-0.03599259,,,,,,0.03599259
9270,-0.04504164,,,,,,0.04504164
9271,-0.039941266,,,,,,0.039941266
9272,-0.03796693,,,,,,0.03796693
9273,-0.037473343,,,,,,0.037473343
9274,-0.049154844,,,,,,0.049154844
9275,-0.055077855,,,,,,0.055077855
9276,-0.049154844,,,,,,0.049154844
9277,-0.029411465,,,,,,0.029411465
9278,-0.01904619,,,,,,0.01904619
9279,0.004152287,,,,,,-0.004152287
9280,0.01961794,,,,,,-0.01961794
9281,0.027844353,,,,,,-0.027844353
9282,0.03491907,,,,,,-0.03491907
9283,0.03738699,,,,,,-0.03738699
9284,0.03623529,,,,,,-0.03623529
9285,0.024882844,,,,,,-0.024882844
9286,0.018630771,,,,,,-0.018630771
9287,0.019782469,,,,,,-0.019782469
9288,0.016327376,,,,,,-0.016327376
9289,0.008594549,,,,,,-0.008594549
9290,0.0000391,,,,,,-3.91E-05
9291,0.006949267,,,,,,-0.006949267
9292,0.013201339,,,,,,-0.013201339
9293,0.017972657,,,,,,-0.017972657
9294,0.019124355,,,,,,-0.019124355
9295,0.02438926,,,,,,-0.02438926
9296,0.03360284,,,,,,-0.03360284
9297,0.0403485,,,,,,-0.0403485
9298,0.034260955,,,,,,-0.034260955
9299,0.023073032,,,,,,-0.023073032
9300,0.02702171,,,,,,-0.02702171
9301,0.02899605,,,,,,-0.02899605
9302,0.04594246,,,,,,-0.04594246
9303,0.048574913,,,,,,-0.048574913
9304,0.04215831,,,,,,-0.04215831
9305,0.04215831,,,,,,-0.04215831
9306,0.059433777,,,,,,-0.059433777
9307,0.056965854,,,,,,-0.056965854
9308,0.07358321,,,,,,-0.07358321
9309,0.077202834,,,,,,-0.077202834
9310,0.0729251,,,,,,-0.0729251
9311,0.06897642,,,,,,-0.06897642
9312,0.07473491,,,,,,-0.07473491
9313,0.071937926,,,,,,-0.071937926
9314,0.071115285,,,,,,-0.071115285
9315,0.06848283,,,,,,-0.06848283
9316,0.07095076,,,,,,-0.07095076
9317,0.07210246,,,,,,-0.07210246
9318,0.10303378,,,,,,-0.10303378
9319,0.1153734,,,,,,-0.1153734
9320,0.11668963,,,,,,-0.11668963
9321,0.10517265,,,,,,-0.10517265
9322,0.10418548,,,,,,-0.10418548
9323,0.09760434,,,,,,-0.09760434
9324,0.09760434,,,,,,-0.09760434
9325,0.08592284,,,,,,-0.08592284
9326,0.08065793,,,,,,-0.08065793
9327,0.095630005,,,,,,-0.095630005
9328,0.09842699,,,,,,-0.09842699
9329,0.101882085,,,,,,-0.101882085
9330,0.09595906,,,,,,-0.09595906
9331,0.10418548,,,,,,-0.10418548
9332,0.10221114,,,,,,-0.10221114
9333,0.10517265,,,,,,-0.10517265
9334,0.11060208,,,,,,-0.11060208
9335,0.10912133,,,,,,-0.10912133
9336,0.1211319,,,,,,-0.1211319
9337,0.14169794,,,,,,-0.14169794
9338,0.14071077,,,,,,-0.14071077
9339,0.14367229,,,,,,-0.14367229
9340,0.15288587,,,,,,-0.15288587
9341,0.15156965,,,,,,-0.15156965
9342,0.14844361,,,,,,-0.14844361
9343,0.1495953,,,,,,-0.1495953
9344,0.1443304,,,,,,-0.1443304
9345,0.14482398,,,,,,-0.14482398
9346,0.14975984,,,,,,-0.14975984
9347,0.15716362,,,,,,-0.15716362
9348,0.14877267,,,,,,-0.14877267
9349,0.13593945,,,,,,-0.13593945
9350,0.1321553,,,,,,-0.1321553
9351,0.13610399,,,,,,-0.13610399
9352,0.13643304,,,,,,-0.13643304
9353,0.124916054,,,,,,-0.124916054
9354,0.12540963,,,,,,-0.12540963
9355,0.116525106,,,,,,-0.116525106
9356,0.10533718,,,,,,-0.10533718
9357,0.10105944,,,,,,-0.10105944
9358,0.09233944,,,,,,-0.09233944
9359,0.09595906,,,,,,-0.09595906
9360,0.089542456,,,,,,-0.089542456
9361,0.09743982,,,,,,-0.09743982
9362,0.10402095,,,,,,-0.10402095
9363,0.09431378,,,,,,-0.09431378
9364,0.091023214,,,,,,-0.091023214
9365,0.08740359,,,,,,-0.08740359
9366,0.0990851,,,,,,-0.0990851
9367,0.0990851,,,,,,-0.0990851
9368,0.10977944,,,,,,-0.10977944
9369,0.12557417,,,,,,-0.12557417
9370,0.13083908,,,,,,-0.13083908
9371,0.12738398,,,,,,-0.12738398
9372,0.13412964,,,,,,-0.13412964
9373,0.13231982,,,,,,-0.13231982
9374,0.12935832,,,,,,-0.12935832
9375,0.14219153,,,,,,-0.14219153
9376,0.14712738,,,,,,-0.14712738
9377,0.14252059,,,,,,-0.14252059
9378,0.13544586,,,,,,-0.13544586
9379,0.13067454,,,,,,-0.13067454
9380,0.12540963,,,,,,-0.12540963
9381,0.12540963,,,,,,-0.12540963
9382,0.12787756,,,,,,-0.12787756
9383,0.12952285,,,,,,-0.12952285
9384,0.14021719,,,,,,-0.14021719
9385,0.13511682,,,,,,-0.13511682
9386,0.116360575,,,,,,-0.116360575
9387,0.123435296,,,,,,-0.123435296
9388,0.122448124,,,,,,-0.122448124
9389,0.12294171,,,,,,-0.12294171
9390,0.11685416,,,,,,-0.11685416
9391,0.121790014,,,,,,-0.121790014
9392,0.114057176,,,,,,-0.114057176
9393,0.112411894,,,,,,-0.112411894
9394,0.11899303,,,,,,-0.11899303
9395,0.11208284,,,,,,-0.11208284
9396,0.10040133,,,,,,-0.10040133
9397,0.103362836,,,,,,-0.103362836
9398,0.11076661,,,,,,-0.11076661
9399,0.11603152,,,,,,-0.11603152
9400,0.12392888,,,,,,-0.12392888
9401,0.13528134,,,,,,-0.13528134
9402,0.14334323,,,,,,-0.14334323
9403,0.16144136,,,,,,-0.16144136
9404,0.1663772,,,,,,-0.1663772
9405,0.16193494,,,,,,-0.16193494
9406,0.14564663,,,,,,-0.14564663
9407,0.14367229,,,,,,-0.14367229
9408,0.13133265,,,,,,-0.13133265
9409,0.1135636,,,,,,-0.1135636
9410,0.10319831,,,,,,-0.10319831
9411,0.105501704,,,,,,-0.105501704
9412,0.105501704,,,,,,-0.105501704
9413,0.10352737,,,,,,-0.10352737
9414,0.101717554,,,,,,-0.101717554
9415,0.12359983,,,,,,-0.12359983
9416,0.12837115,,,,,,-0.12837115
9417,0.118663974,,,,,,-0.118663974
9418,0.1257387,,,,,,-0.1257387
9419,0.12540963,,,,,,-0.12540963
9420,0.12623228,,,,,,-0.12623228
9421,0.12721945,,,,,,-0.12721945
9422,0.13462323,,,,,,-0.13462323
9423,0.13018095,,,,,,-0.13018095
9424,0.13314247,,,,,,-0.13314247
9425,0.142027,,,,,,-0.142027
9426,0.13495228,,,,,,-0.13495228
9427,0.13495228,,,,,,-0.13495228
9428,0.14120436,,,,,,-0.14120436
9429,0.14367229,,,,,,-0.14367229
9430,0.1356104,,,,,,-0.1356104
9431,0.13363606,,,,,,-0.13363606
9432,0.13116813,,,,,,-0.13116813
9433,0.11800586,,,,,,-0.11800586
9434,0.11060208,,,,,,-0.11060208
9435,0.1078051,,,,,,-0.1078051
9436,0.11520888,,,,,,-0.11520888
9437,0.11093114,,,,,,-0.11093114
9438,0.09892057,,,,,,-0.09892057
9439,0.117183216,,,,,,-0.117183216
9440,0.12985191,,,,,,-0.12985191
9441,0.12820663,,,,,,-0.12820663
9442,0.108627744,,,,,,-0.108627744
9443,0.10221114,,,,,,-0.10221114
9444,0.10846321,,,,,,-0.10846321
9445,0.10352737,,,,,,-0.10352737
9446,0.09052963,,,,,,-0.09052963
9447,0.09069415,,,,,,-0.09069415
9448,0.08016434,,,,,,-0.08016434
9449,0.07835453,,,,,,-0.07835453
9450,0.091023214,,,,,,-0.091023214
9451,0.09447831,,,,,,-0.09447831
9452,0.085758306,,,,,,-0.085758306
9453,0.08904887,,,,,,-0.08904887
9454,0.08213868,,,,,,-0.08213868
9455,0.0752285,,,,,,-0.0752285
9456,0.07851906,,,,,,-0.07851906
9457,0.09316208,,,,,,-0.09316208
9458,0.0804934,,,,,,-0.0804934
9459,0.09530095,,,,,,-0.09530095
9460,0.105501704,,,,,,-0.105501704
9461,0.12277718,,,,,,-0.12277718
9462,0.09826246,,,,,,-0.09826246
9463,0.09003604,,,,,,-0.09003604
9464,0.09085868,,,,,,-0.09085868
9465,0.11438624,,,,,,-0.11438624
9466,0.1176768,,,,,,-0.1176768
9467,0.11800586,,,,,,-0.11800586
9468,0.10402095,,,,,,-0.10402095
9469,0.08361944,,,,,,-0.08361944
9470,0.04495529,,,,,,-0.04495529
9471,0.0391968,,,,,,-0.0391968
9472,0.041664723,,,,,,-0.041664723
9473,0.016162846,,,,,,-0.016162846
9474,-0.028424295,,,,,,0.028424295
9475,-0.048332203,,,,,,0.048332203
9476,-0.058697477,,,,,,0.058697477
9477,-0.09917139,,,,,,0.09917139
9478,-0.13224153,,,,,,0.13224153
9479,-0.14507473,,,,,,0.14507473
9480,-0.16333733,,,,,,0.16333733
9481,-0.17501882,,,,,,0.17501882
9482,-0.18801653,,,,,,0.18801653
9483,-0.19163615,,,,,,0.19163615
9484,-0.21532817,,,,,,0.21532817
9485,-0.22585796,,,,,,0.22585796
9486,-0.24839827,,,,,,0.24839827
9487,-0.261396,,,,,,0.261396
9488,-0.26583824,,,,,,0.26583824
9489,-0.24987903,,,,,,0.24987903
9490,-0.25218242,,,,,,0.25218242
9491,-0.26057336,,,,,,0.26057336
9492,-0.24823375,,,,,,0.24823375
9493,-0.24362697,,,,,,0.24362697
9494,-0.23967831,,,,,,0.23967831
9495,-0.23523605,,,,,,0.23523605
9496,-0.23869114,,,,,,0.23869114
9497,-0.2572828,,,,,,0.2572828
9498,-0.2515243,,,,,,0.2515243
9499,-0.24099453,,,,,,0.24099453
9500,-0.24412055,,,,,,0.24412055
9501,-0.2513598,,,,,,0.2513598
9502,-0.25070167,,,,,,0.25070167
9503,-0.23424888,,,,,,0.23424888
9504,-0.20973422,,,,,,0.20973422
9505,-0.2196059,,,,,,0.2196059
9506,-0.22799683,,,,,,0.22799683
9507,-0.226187,,,,,,0.226187
9508,-0.23655227,,,,,,0.23655227
9509,-0.23161644,,,,,,0.23161644
9510,-0.23523605,,,,,,0.23523605
9511,-0.24066547,,,,,,0.24066547
9512,-0.25415677,,,,,,0.25415677
9513,-0.2437915,,,,,,0.2437915
9514,-0.25991523,,,,,,0.25991523
9515,-0.26172504,,,,,,0.26172504
9516,-0.25366318,,,,,,0.25366318
9517,-0.23474246,,,,,,0.23474246
9518,-0.24428508,,,,,,0.24428508
9519,-0.2627122,,,,,,0.2627122
9520,-0.24395603,,,,,,0.24395603
9521,-0.20743082,,,,,,0.20743082
9522,-0.19509123,,,,,,0.19509123
9523,-0.18209352,,,,,,0.18209352
9524,-0.17386712,,,,,,0.17386712
9525,-0.14704905,,,,,,0.14704905
9526,-0.15280753,,,,,,0.15280753
9527,-0.14902338,,,,,,0.14902338
9528,-0.15560451,,,,,,0.15560451
9529,-0.14869434,,,,,,0.14869434
9530,-0.16777958,,,,,,0.16777958
9531,-0.16218564,,,,,,0.16218564
9532,-0.1743607,,,,,,0.1743607
9533,-0.18044823,,,,,,0.18044823
9534,-0.1848905,,,,,,0.1848905
9535,-0.18521956,,,,,,0.18521956
9536,-0.14342944,,,,,,0.14342944
9537,-0.13684832,,,,,,0.13684832
9538,-0.12993814,,,,,,0.12993814
9539,-0.12648305,,,,,,0.12648305
9540,-0.11940835,,,,,,0.11940835
9541,-0.113978915,,,,,,0.113978915
9542,-0.07317595,,,,,,0.07317595
9543,-0.071859725,,,,,,0.071859725
9544,-0.062152565,,,,,,0.062152565
9545,-0.06429143,,,,,,0.06429143
9546,-0.027766183,,,,,,0.027766183
9547,-0.022665808,,,,,,0.022665808
9548,-0.026285429,,,,,,0.026285429
9549,-0.038625043,,,,,,0.038625043
9550,-0.013452231,,,,,,0.013452231
9551,0.011720585,,,,,,-0.011720585
9552,0.013201339,,,,,,-0.013201339
9553,-0.010984308,,,,,,0.010984308
9554,-0.009997139,,,,,,0.009997139
9555,-0.007529215,,,,,,0.007529215
9556,-0.02529826,,,,,,0.02529826
9557,-0.02710807,,,,,,0.02710807
9558,-0.028588824,,,,,,0.028588824
9559,-0.025956372,,,,,,0.025956372
9560,-0.02250128,,,,,,0.02250128
9561,-0.015591097,,,,,,0.015591097
9562,0.009581719,,,,,,-0.009581719
9563,0.02340209,,,,,,-0.02340209
9564,0.015669262,,,,,,-0.015669262
9565,0.015833791,,,,,,-0.015833791
9566,-0.003580539,,,,,,0.003580539
9567,0.020769637,,,,,,-0.020769637
9568,0.003494174,,,,,,-0.003494174
9569,-0.002922426,,,,,,0.002922426
9570,-0.013616758,,,,,,0.013616758
9571,0.012049641,,,,,,-0.012049641
9572,0.028831521,,,,,,-0.028831521
9573,0.046600573,,,,,,-0.046600573
9574,0.045613404,,,,,,-0.045613404
9575,0.07670925,,,,,,-0.07670925
9576,0.08822623,,,,,,-0.08822623
9577,0.10846321,,,,,,-0.10846321
9578,0.12623228,,,,,,-0.12623228
9579,0.14762096,,,,,,-0.14762096
9580,0.16358022,,,,,,-0.16358022
9581,0.17575532,,,,,,-0.17575532
9582,0.18529798,,,,,,-0.18529798
9583,0.18924665,,,,,,-0.18924665
9584,0.18233646,,,,,,-0.18233646
9585,0.18875307,,,,,,-0.18875307
9586,0.18579157,,,,,,-0.18579157
9587,0.18529798,,,,,,-0.18529798
9588,0.19155006,,,,,,-0.19155006
9589,0.19500515,,,,,,-0.19500515
9590,0.19911836,,,,,,-0.19911836
9591,0.2056995,,,,,,-0.2056995
9592,0.2167229,,,,,,-0.2167229
9593,0.1964859,,,,,,-0.1964859
9594,0.18134929,,,,,,-0.18134929
9595,0.18595609,,,,,,-0.18595609
9596,0.19730856,,,,,,-0.19730856
9597,0.16621268,,,,,,-0.16621268
9598,0.15732814,,,,,,-0.15732814
9599,0.15930249,,,,,,-0.15930249
9600,0.1449885,,,,,,-0.1449885
9601,0.1477855,,,,,,-0.1477855
9602,0.14745644,,,,,,-0.14745644
9603,0.1339651,,,,,,-0.1339651
9604,0.12425794,,,,,,-0.12425794
9605,0.12540963,,,,,,-0.12540963
9606,0.10796963,,,,,,-0.10796963
9607,0.119651146,,,,,,-0.119651146
9608,0.12540963,,,,,,-0.12540963
9609,0.124093406,,,,,,-0.124093406
9610,0.1287002,,,,,,-0.1287002
9611,0.13199078,,,,,,-0.13199078
9612,0.1466338,,,,,,-0.1466338
9613,0.15156965,,,,,,-0.15156965
9614,0.14646927,,,,,,-0.14646927
9615,0.14153342,,,,,,-0.14153342
9616,0.13528134,,,,,,-0.13528134
9617,0.15699908,,,,,,-0.15699908
9618,0.14564663,,,,,,-0.14564663
9619,0.1542021,,,,,,-0.1542021
9620,0.17394552,,,,,,-0.17394552
9621,0.18167835,,,,,,-0.18167835
9622,0.1774006,,,,,,-0.1774006
9623,0.17822325,,,,,,-0.17822325
9624,0.19730856,,,,,,-0.19730856
9625,0.19862477,,,,,,-0.19862477
9626,0.18529798,,,,,,-0.18529798
9627,0.20438328,,,,,,-0.20438328
9628,0.19385345,,,,,,-0.19385345
9629,0.19829573,,,,,,-0.19829573
9630,0.19335987,,,,,,-0.19335987
9631,0.19039835,,,,,,-0.19039835
9632,0.1946761,,,,,,-0.1946761
9633,0.20833196,,,,,,-0.20833196
9634,0.21343234,,,,,,-0.21343234
9635,0.19566327,,,,,,-0.19566327
9636,0.17591986,,,,,,-0.17591986
9637,0.17345193,,,,,,-0.17345193
9638,0.17657797,,,,,,-0.17657797
9639,0.17114852,,,,,,-0.17114852
9640,0.17526174,,,,,,-0.17526174
9641,0.17180665,,,,,,-0.17180665
9642,0.17575532,,,,,,-0.17575532
9643,0.19961195,,,,,,-0.19961195
9644,0.21326782,,,,,,-0.21326782
9645,0.21310328,,,,,,-0.21310328
9646,0.24502182,,,,,,-0.24502182
9647,0.24255389,,,,,,-0.24255389
9648,0.24238937,,,,,,-0.24238937
9649,0.25604522,,,,,,-0.25604522
9650,0.24617352,,,,,,-0.24617352
9651,0.24765427,,,,,,-0.24765427
9652,0.23992144,,,,,,-0.23992144
9653,0.23531464,,,,,,-0.23531464
9654,0.22281046,,,,,,-0.22281046
9655,0.23136595,,,,,,-0.23136595
9656,0.21590027,,,,,,-0.21590027
9657,0.20734479,,,,,,-0.20734479
9658,0.21771008,,,,,,-0.21771008
9659,0.21803914,,,,,,-0.21803914
9660,0.22330405,,,,,,-0.22330405
9661,0.2328467,,,,,,-0.2328467
9662,0.2397569,,,,,,-0.2397569
9663,0.23695992,,,,,,-0.23695992
9664,0.23531464,,,,,,-0.23531464
9665,0.24090861,,,,,,-0.24090861
9666,0.23728898,,,,,,-0.23728898
9667,0.22692367,,,,,,-0.22692367
9668,0.22182329,,,,,,-0.22182329
9669,0.23383388,,,,,,-0.23383388
9670,0.24814786,,,,,,-0.24814786
9671,0.24452823,,,,,,-0.24452823
9672,0.24173124,,,,,,-0.24173124
9673,0.24831238,,,,,,-0.24831238
9674,0.25045127,,,,,,-0.25045127
9675,0.23202406,,,,,,-0.23202406
9676,0.2328467,,,,,,-0.2328467
9677,0.25505805,,,,,,-0.25505805
9678,0.23778255,,,,,,-0.23778255
9679,0.22198783,,,,,,-0.22198783
9680,0.22610104,,,,,,-0.22610104
9681,0.22610104,,,,,,-0.22610104
9682,0.22544292,,,,,,-0.22544292
9683,0.24485728,,,,,,-0.24485728
9684,0.26641053,,,,,,-0.26641053
9685,0.26492977,,,,,,-0.26492977
9686,0.25752598,,,,,,-0.25752598
9687,0.25456446,,,,,,-0.25456446
9688,0.24107313,,,,,,-0.24107313
9689,0.23103689,,,,,,-0.23103689
9690,0.21902631,,,,,,-0.21902631
9691,0.21639386,,,,,,-0.21639386
9692,0.21787462,,,,,,-0.21787462
9693,0.20849648,,,,,,-0.20849648
9694,0.19878931,,,,,,-0.19878931
9695,0.20240894,,,,,,-0.20240894
9696,0.20833196,,,,,,-0.20833196
9697,0.20471233,,,,,,-0.20471233
9698,0.21063536,,,,,,-0.21063536
9699,0.21474858,,,,,,-0.21474858
9700,0.2103063,,,,,,-0.2103063
9701,0.21079989,,,,,,-0.21079989
9702,0.2287335,,,,,,-0.2287335
9703,0.22560745,,,,,,-0.22560745
9704,0.21902631,,,,,,-0.21902631
9705,0.21359687,,,,,,-0.21359687
9706,0.21014178,,,,,,-0.21014178
9707,0.20537044,,,,,,-0.20537044
9708,0.19566327,,,,,,-0.19566327
9709,0.21540669,,,,,,-0.21540669
9710,0.20767385,,,,,,-0.20767385
9711,0.20948365,,,,,,-0.20948365
9712,0.21458404,,,,,,-0.21458404
9713,0.23004971,,,,,,-0.23004971
9714,0.2720045,,,,,,-0.2720045
9715,0.28467318,,,,,,-0.28467318
9716,0.28335696,,,,,,-0.28335696
9717,0.2998098,,,,,,-0.2998098
9718,0.32251477,,,,,,-0.32251477
9719,0.3215276,,,,,,-0.3215276
9720,0.31165588,,,,,,-0.31165588
9721,0.31033966,,,,,,-0.31033966
9722,0.2968483,,,,,,-0.2968483
9723,0.28335696,,,,,,-0.28335696
9724,0.2621328,,,,,,-0.2621328
9725,0.24732521,,,,,,-0.24732521
9726,0.23695992,,,,,,-0.23695992
9727,0.24041502,,,,,,-0.24041502
9728,0.22248141,,,,,,-0.22248141
9729,0.21112895,,,,,,-0.21112895
9730,0.20076366,,,,,,-0.20076366
9731,0.18793043,,,,,,-0.18793043
9732,0.15815079,,,,,,-0.15815079
9733,0.1663772,,,,,,-0.1663772
9734,0.17197117,,,,,,-0.17197117
9735,0.1617704,,,,,,-0.1617704
9736,0.16292211,,,,,,-0.16292211
9737,0.16588362,,,,,,-0.16588362
9738,0.142027,,,,,,-0.142027
9739,0.10583076,,,,,,-0.10583076
9740,0.063546985,,,,,,-0.063546985
9741,0.03623529,,,,,,-0.03623529
9742,0.016162846,,,,,,-0.016162846
9743,0.000368138,,,,,,-0.000368138
9744,0.006126626,,,,,,-0.006126626
9745,-0.002099785,,,,,,0.002099785
9746,-0.034676366,,,,,,0.034676366
9747,-0.029411465,,,,,,0.029411465
9748,-0.025956372,,,,,,0.025956372
9749,-0.033031084,,,,,,0.033031084
9750,-0.046193335,,,,,,0.046193335
9751,-0.04849673,,,,,,0.04849673
9752,-0.044712584,,,,,,0.044712584
9753,-0.06511407,,,,,,0.06511407
9754,-0.0810733,,,,,,0.0810733
9755,-0.074821234,,,,,,0.074821234
9756,-0.08452839,,,,,,0.08452839
9757,-0.110359296,,,,,,0.110359296
9758,-0.11710495,,,,,,0.11710495
9759,-0.11726948,,,,,,0.11726948
9760,-0.12862192,,,,,,0.12862192
9761,-0.12253438,,,,,,0.12253438
9762,-0.11891476,,,,,,0.11891476
9763,-0.14589736,,,,,,0.14589736
9764,-0.14096151,,,,,,0.14096151
9765,-0.14639094,,,,,,0.14639094
9766,-0.15116225,,,,,,0.15116225
9767,-0.16942486,,,,,,0.16942486
9768,-0.14787169,,,,,,0.14787169
9769,-0.14770716,,,,,,0.14770716
9770,-0.15560451,,,,,,0.15560451
9771,-0.1519849,,,,,,0.1519849
9772,-0.15692073,,,,,,0.15692073
9773,-0.19031993,,,,,,0.19031993
9774,-0.21861872,,,,,,0.21861872
9775,-0.23194548,,,,,,0.23194548
9776,-0.24510773,,,,,,0.24510773
9777,-0.2627122,,,,,,0.2627122
9778,-0.28722686,,,,,,0.28722686
9779,-0.29775664,,,,,,0.29775664
9780,-0.2939725,,,,,,0.2939725
9781,-0.3193098,,,,,,0.3193098
9782,-0.33510447,,,,,,0.33510447
9783,-0.3459633,,,,,,0.3459633
9784,-0.33674973,,,,,,0.33674973
9785,-0.34036934,,,,,,0.34036934
9786,-0.3541897,,,,,,0.3541897
9787,-0.35682213,,,,,,0.35682213
9788,-0.37162963,,,,,,0.37162963
9789,-0.38347563,,,,,,0.38347563
9790,-0.39680237,,,,,,0.39680237
9791,-0.4028899,,,,,,0.4028899
9792,-0.42263323,,,,,,0.42263323
9793,-0.43003696,,,,,,0.43003696
9794,-0.4218106,,,,,,0.4218106
9795,-0.4343147,,,,,,0.4343147
9796,-0.44517353,,,,,,0.44517353
9797,-0.4711689,,,,,,0.4711689
9798,-0.50917476,,,,,,0.50917476
9799,-0.5338539,,,,,,0.5338539
9800,-0.55195194,,,,,,0.55195194
9801,-0.5614945,,,,,,0.5614945
9802,-0.5753149,,,,,,0.5753149
9803,-0.57761824,,,,,,0.57761824
9804,-0.5871608,,,,,,0.5871608
9805,-0.5838703,,,,,,0.5838703
9806,-0.59390646,,,,,,0.59390646
9807,-0.6210535,,,,,,0.6210535
9808,-0.627141,,,,,,0.627141
9809,-0.64112586,,,,,,0.64112586
9810,-0.67090535,,,,,,0.67090535
9811,-0.6876871,,,,,,0.6876871
9812,-0.6886743,,,,,,0.6886743
9813,-0.6995331,,,,,,0.6995331
9814,-0.7084176,,,,,,0.7084176
9815,-0.7003557,,,,,,0.7003557
9816,-0.696078,,,,,,0.696078
9817,-0.71894735,,,,,,0.71894735
9818,-0.72338957,,,,,,0.72338957
9819,-0.713847,,,,,,0.713847
9820,-0.6964071,,,,,,0.6964071
9821,-0.67995435,,,,,,0.67995435
9822,-0.6491877,,,,,,0.6491877
9823,-0.63816434,,,,,,0.63816434
9824,-0.6475424,,,,,,0.6475424
9825,-0.64096135,,,,,,0.64096135
9826,-0.6190792,,,,,,0.6190792
9827,-0.6044362,,,,,,0.6044362
9828,-0.6013102,,,,,,0.6013102
9829,-0.6041072,,,,,,0.6041072
9830,-0.60706866,,,,,,0.60706866
9831,-0.60756224,,,,,,0.60756224
9832,-0.6036136,,,,,,0.6036136
9833,-0.596868,,,,,,0.596868
9834,-0.5916031,,,,,,0.5916031
9835,-0.597197,,,,,,0.597197
9836,-0.5970325,,,,,,0.5970325
9837,-0.59308386,,,,,,0.59308386
9838,-0.6049298,,,,,,0.6049298
9839,-0.59933585,,,,,,0.59933585
9840,-0.596868,,,,,,0.596868
9841,-0.6004876,,,,,,0.6004876
9842,-0.6129917,,,,,,0.6129917
9843,-0.6184211,,,,,,0.6184211
9844,-0.6304316,,,,,,0.6304316
9845,-0.6427711,,,,,,0.6427711
9846,-0.64704883,,,,,,0.64704883
9847,-0.64046776,,,,,,0.64046776
9848,-0.64984584,,,,,,0.64984584
9849,-0.64491,,,,,,0.64491
9850,-0.64293563,,,,,,0.64293563
9851,-0.6424421,,,,,,0.6424421
9852,-0.6651469,,,,,,0.6651469
9853,-0.6649823,,,,,,0.6649823
9854,-0.66629857,,,,,,0.66629857
9855,-0.67139894,,,,,,0.67139894
9856,-0.68850976,,,,,,0.68850976
9857,-0.70759493,,,,,,0.70759493
9858,-0.7199345,,,,,,0.7199345
9859,-0.722896,,,,,,0.722896
9860,-0.7345774,,,,,,0.7345774
9861,-0.72816086,,,,,,0.72816086
9862,-0.7401714,,,,,,0.7401714
9863,-0.7536626,,,,,,0.7536626
9864,-0.7595856,,,,,,0.7595856
9865,-0.7344129,,,,,,0.7344129
9866,-0.7311224,,,,,,0.7311224
9867,-0.74592984,,,,,,0.74592984
9868,-0.75399166,,,,,,0.75399166
9869,-0.7446136,,,,,,0.7446136
9870,-0.7388551,,,,,,0.7388551
9871,-0.7355646,,,,,,0.7355646
9872,-0.726022,,,,,,0.726022
9873,-0.73638725,,,,,,0.73638725
9874,-0.7432974,,,,,,0.7432974
9875,-0.7342484,,,,,,0.7342484
