Time (Seconds),Amplitude (Volts),,Time (Seconds)
6267,-0.12557417,,
6268,-0.17542627,,
6269,-0.3192242,,
6270,-0.44113997,,
6271,-0.44410148,,
6272,-0.39474288,,
6273,-0.3128076,,
6274,-0.2726626,,
6275,-0.22001348,,
6276,-0.18365268,,
6277,-0.18069118,,
6278,-0.22692367,,
6279,-0.37944168,,
6280,-0.48572728,,
6281,-0.4875371,,
6282,-0.42666143,,
6283,-0.33288008,,
6284,-0.27216902,,
6285,-0.23169501,,
6286,-0.17608438,,
6287,-0.15518928,,
6288,-0.19089194,,
6289,-0.32366648,,
6290,-0.4380139,,
6291,-0.46038985,,
6292,-0.415638,,
6293,-0.3198823,,
6294,-0.27463695,,
6295,-0.23959237,,
6296,-0.21754555,,
6297,-0.19796667,,
6298,-0.25193202,,
6299,-0.40165308,,
6300,-0.53064364,,
6301,-0.5623978,,
6302,-0.5030028,,
6303,-0.42666143,,
6304,-0.361179,,
6305,-0.28302792,,
6306,-0.2530837,,
6307,-0.24041502,,
6308,-0.283686,,
6309,-0.41284102,,
6310,-0.5109002,,
6311,-0.5105711,,
6312,-0.44097543,,
6313,-0.37977076,,
6314,-0.32926044,,
6315,-0.24617352,,
6316,-0.21112895,,
6317,-0.22560745,,
6318,-0.28944454,,
6319,-0.4225482,,
6320,-0.5215946,,
6321,-0.50267375,,
6322,-0.42008027,,
6323,-0.3337027,,
6324,-0.28796378,,
6325,-0.21902631,,
6326,-0.19023383,,
6327,-0.18842402,,
6328,-0.25259012,,
6329,-0.4343943,,
6330,-0.56075245,,
6331,-0.5905322,,
6332,-0.5484128,,
6333,-0.4829303,,
6334,-0.43982375,,
6335,-0.37829,,
6336,-0.30984607,,
6337,-0.2644362,,
6338,-0.30260682,,
6339,-0.4195867,,
6340,-0.4681227,,
6341,-0.415638,,
6342,-0.32958952,,
6343,-0.26180372,,
6344,-0.22955613,,
6345,-0.1808557,,
6346,-0.13001643,,
6347,-0.08674548,,
6348,-0.13182624,,
6349,-0.2552226,,
6350,-0.32531175,,
6351,-0.29931623,,
6352,-0.20783837,,
6353,-0.1112602,,
6354,-0.03459001,,
6355,0.0494839,,
6356,0.1256604,,
6357,0.16745053,,
6358,0.10558798,,
6359,-0.03623529,,
6360,-0.110273026,,
6361,-0.08707453,,
6362,0.005225821,,
6363,0.1062461,,
6364,0.18242258,,
6365,0.26995143,,
6366,0.30680567,,
6367,0.32918146,,
6368,0.2798231,,
6369,0.14902338,,
6370,0.03961221,,
6371,0.058039363,,
6372,0.16596977,,
6373,0.24741112,,
6374,0.29463062,,
6375,0.3548478,,
6376,0.37426206,,
6377,0.40733215,,
6378,0.36833906,,
6379,0.21746702,,
6380,0.10048761,,
6381,0.10525893,,
6382,0.18686484,,
6383,0.27060956,,
6384,0.3151966,,
6385,0.3703134,,
6386,0.4012446,,
6387,0.41555855,,
6388,0.3602772,,
6389,0.22207381,,
6390,0.13158342,,
6391,0.14622642,,
6392,0.22503531,,
6393,0.30960265,,
6394,0.35155725,,
6395,0.4088129,,
6396,0.45767763,,
6397,0.47051078,,
6398,0.4111163,,
6399,0.25843447,,
6400,0.15017508,,
6401,0.15692073,,
6402,0.21220213,,
6403,0.2956178,,
6404,0.36290964,,
6405,0.41210344,,
6406,0.4552097,,
6407,0.50177103,,
6408,0.44484445,,
6409,0.30006003,,
6410,0.20644365,,
6411,0.20512743,,
6412,0.26369938,,
6413,0.33395275,,
6414,0.39071485,,
6415,0.46327156,,
6416,0.49305108,,
6417,0.50522614,,
6418,0.44237655,,
6419,0.2798231,,
6420,0.14968151,,
6421,0.14342944,,
6422,0.2102278,,
6423,0.27669707,,
6424,0.3222713,,
6425,0.36751643,,
6426,0.37376848,,
6427,0.34678593,,
6428,0.2655092,,
6429,0.124508716,,
6430,0.013781287,,
6431,0.041915603,,
6432,0.1144725,,
6433,0.17830938,,
6434,0.22569343,,
6435,0.2720903,,
6436,0.28673327,,
6437,0.28245556,,
6438,0.20150782,,
6439,0.040105794,,
6440,-0.056801327,,
6441,-0.041500196,,
6442,0.037473343,,
6443,0.12714116,,
6444,0.18637125,,
6445,0.24148811,,
6446,0.26814163,,
6447,0.2809748,,
6448,0.17946108,,
6449,0.002428841,,
6450,-0.09283303,,
6451,-0.095465474,,
6452,-0.04495529,,
6453,0.014768456,,
6454,0.059026532,,
6455,0.09505819,,
6456,0.12960908,,
6457,0.17008297,,
6458,0.09670347,,
6459,-0.062888876,,
6460,-0.13692662,,
6461,-0.10615982,,
6462,-0.016985489,,
6463,0.05376163,,
6464,0.11891476,,
6465,0.15971771,,
6466,0.17534786,,
6467,0.17682862,,
6468,0.107562326,,
6469,-0.03080586,,
6470,-0.13001643,,
6471,-0.12902926,,
6472,-0.05926925,,
6473,0.002757898,,
6474,0.045206167,,
6475,0.097197056,,
6476,0.11875023,,
6477,0.12253438,,
6478,0.04142202,,
6479,-0.12277718,,
6480,-0.23185953,,
6481,-0.22577198,,
6482,-0.14219153,,
6483,-0.078683585,,
6484,-0.017314544,,
6485,0.053103518,,
6486,0.07975707,,
6487,0.081566885,,
6488,0.010161667,,
6489,-0.1495953,,
6490,-0.26591694,,
6491,-0.25719693,,
6492,-0.17772967,,
6493,-0.11849944,,
6494,-0.052030005,,
6495,0.023652978,,
6496,0.062317096,,
6497,0.06692388,,
6498,-0.013201339,,
6499,-0.14103983,,
6500,-0.20718026,,
6501,-0.1935244,,
6502,-0.1287002,,
6503,-0.062888876,,
6504,0.010984308,,
6505,0.061658982,,
6506,0.076301984,,
6507,0.054913327,,
6508,-0.038867746,,
6509,-0.1801976,,
6510,-0.24074407,,
6511,-0.22100066,,
6512,-0.13593945,,
6513,-0.064205095,,
6514,0.000948087,,
6515,0.06873369,,
6516,0.09900686,,
6517,0.09950045,,
6518,-0.005139456,,
6519,-0.1645674,,
6520,-0.23712444,,
6521,-0.21228065,,
6522,-0.1413689,,
6523,-0.080328874,,
6524,-0.017479073,,
6525,0.044383526,,
6526,0.081402354,,
6527,0.08568009,,
6528,-0.005303985,,
6529,-0.14334323,,
6530,-0.2149131,,
6531,-0.1935244,,
6532,-0.10089491,,
6533,-0.02718624,,
6534,0.00983261,,
6535,0.07515029,,
6536,0.114801556,,
6537,0.11940835,,
6538,0.033031084,,
6539,-0.121790014,,
6540,-0.20290253,,
6541,-0.17197117,,
6542,-0.09809793,,
6543,-0.0566368,,
6544,-0.00760738,,
6545,0.053597104,,
6546,0.07021444,,
6547,0.052774463,,
6548,-0.04215831,,
6549,-0.17164211,,
6550,-0.24748974,,
6551,-0.21803914,,
6552,-0.12721945,,
6553,-0.056143213,,
6554,0.017729964,,
6555,0.07021444,,
6556,0.08798348,,
6557,0.08716084,,
6558,-0.013530396,,
6559,-0.1523923,,
6560,-0.22116518,,
6561,-0.2038897,,
6562,-0.13643304,,
6563,-0.074076794,,
6564,0.000125446,,
6565,0.07827632,,
6566,0.11101741,,
6567,0.12105362,,
6568,0.044219,,
6569,-0.09760434,,
6570,-0.17230023,,
6571,-0.16506098,,
6572,-0.10615982,,
6573,-0.0467651,,
6574,-0.004481344,,
6575,0.028917879,,
6576,0.040763907,,
6577,0.03846051,,
6578,-0.06914095,,
6579,-0.21178706,,
6580,-0.27644676,,
6581,-0.23251764,,
6582,-0.14811455,,
6583,-0.07226699,,
6584,-0.00941719,,
6585,0.043396357,,
6586,0.07811179,,
6587,0.08090877,,
6588,-0.0327802,,
6589,-0.1969795,,
6590,-0.26492977,,
6591,-0.23103689,,
6592,-0.16571909,,
6593,-0.10155302,,
6594,-0.035083596,,
6595,0.01888166,,
6596,0.034676366,,
6597,0.02529826,,
6598,-0.075722076,,
6599,-0.24370559,,
6600,-0.298,,
6601,-0.24765427,,
6602,-0.16670626,,
6603,-0.11751228,,
6604,-0.054168873,,
6605,0.00341601,,
6606,0.030069577,,
6607,0.03599259,,
6608,-0.05729491,,
6609,-0.20323157,,
6610,-0.27513054,,
6611,-0.25982937,,
6612,-0.1935244,,
6613,-0.13758473,,
6614,-0.07325415,,
6615,-0.01961794,,
6616,-0.007442852,,
6617,0.009009969,,
6618,-0.08394849,,
6619,-0.2195199,,
6620,-0.26492977,,
6621,-0.21655838,,
6622,-0.1257387,,
6623,-0.074241325,,
6624,-0.037057932,,
6625,-0.013036811,,
6626,0.000454503,,
6627,-0.016327376,,
6628,-0.1176768,,
6629,-0.2621328,,
6630,-0.33781594,,
6631,-0.30754268,,
6632,-0.22610104,,
6633,-0.15436663,,
6634,-0.09316208,,
6635,-0.062395286,,
6636,-0.040677555,,
6637,-0.046106987,,
6638,-0.17460363,,
6639,-0.32646346,,
6640,-0.38947794,,
6641,-0.3748349,,
6642,-0.30820078,,
6643,-0.24452823,,
6644,-0.18134929,,
6645,-0.1489372,,
6646,-0.120144725,,
6647,-0.113234535,,
6648,-0.2275818,,
6649,-0.3743413,,
6650,-0.4304456,,
6651,-0.37467036,,
6652,-0.27463695,,
6653,-0.22527839,,
6654,-0.17921042,,
6655,-0.11685416,,
6656,-0.11158925,,
6657,-0.13577493,,
6658,-0.24650258,,
6659,-0.401324,,
6660,-0.45874456,,
6661,-0.41070214,,
6662,-0.3231729,,
6663,-0.28319243,,
6664,-0.22972067,,
6665,-0.1976376,,
6666,-0.17772967,,
6667,-0.17937495,,
6668,-0.30918795,,
6669,-0.46351588,,
6670,-0.49115673,,
6671,-0.4447596,,
6672,-0.3715443,,
6673,-0.312314,,
6674,-0.24929956,,
6675,-0.17476815,,
6676,-0.13577493,,
6677,-0.14811455,,
6678,-0.26361355,,
6679,-0.39753985,,
6680,-0.4304456,,
6681,-0.34883934,,
6682,-0.24238937,,
6683,-0.18167835,,
6684,-0.09809793,,
6685,-0.013365868,,
6686,0.02710807,,
6687,0.045699753,,
6688,-0.03639982,,
6689,-0.15502475,,
6690,-0.17789419,,
6691,-0.10813416,,
6692,-0.00201342,,
6693,0.078605376,,
6694,0.1426068,,
6695,0.21088591,,
6696,0.23342624,,
6697,0.2161508,,
6698,0.091274045,,
6699,-0.0391968,,
6700,-0.08460661,,
6701,-0.012872282,,
6702,0.10986572,,
6703,0.19130708,,
6704,0.2697869,,
6705,0.33905312,,
6706,0.3803496,,
6707,0.38429826,,
6708,0.27587444,,
6709,0.13108984,,
6710,0.07893443,,
6711,0.13059625,,
6712,0.24214622,,
6713,0.31091887,,
6714,0.3703134,,
6715,0.40963554,,
6716,0.42625284,,
6717,0.41868457,,
6718,0.2992374,,
6719,0.14096151,,
6720,0.096374415,,
6721,0.14968151,,
6722,0.23721038,,
6723,0.27636802,,
6724,0.34727952,,
6725,0.3981186,,
6726,0.4242785,,
6727,0.4172038,,
6728,0.29495966,,
6729,0.15560451,,
6730,0.11513061,,
6731,0.15560451,,
6732,0.23951377,,
6733,0.28311366,,
6734,0.3382305,,
6735,0.38610807,,
6736,0.39433447,,
6737,0.37541378,,
6738,0.2720903,,
6739,0.16169205,,
6740,0.14606188,,
6741,0.19064897,,
6742,0.2720903,,
6743,0.33395275,,
6744,0.3933473,,
6745,0.41078722,,
6746,0.42888528,,
6747,0.41325516,,
6748,0.29775664,,
6749,0.15149131,,
6750,0.088970646,,
6751,0.12006646,,
6752,0.19821726,,
6753,0.24658847,,
6754,0.2875559,,
6755,0.3300041,,
6756,0.35863194,,
6757,0.31667733,,
6758,0.16415997,,
6759,0.025627317,,
6760,-0.028831521,,
6761,-0.014353037,,
6762,0.038625043,,
6763,0.07235331,,
6764,0.12319249,,
6765,0.15626262,,
6766,0.15461734,,
6767,0.13141888,,
6768,0.011642421,,
6769,-0.120144725,,
6770,-0.17411004,,
6771,-0.12738398,,
6772,-0.046929628,,
6773,0.02250128,,
6774,0.082224995,,
6775,0.11792759,,
6776,0.13207701,,
6777,0.11957287,,
6778,-0.015669262,,
6779,-0.14120436,,
6780,-0.17542627,,
6781,-0.12935832,,
6782,-0.048245855,,
6783,-0.018795298,,
6784,0.02529826,,
6785,0.048003145,,
6786,0.07449218,,
6787,0.05129371,,
6788,-0.08592284,,
6789,-0.2339984,,
6790,-0.2644362,,
6791,-0.20323157,,
6792,-0.120309256,,
6793,-0.065027736,,
6794,0.012794117,,
6795,0.05293899,,
6796,0.05836842,,
6797,0.03599259,,
6798,-0.06206623,,
6799,-0.19434704,,
6800,-0.23811162,,
6801,-0.18628515,,
6802,-0.097933404,,
6803,-0.03261567,,
6804,0.014768456,,
6805,0.030234104,,
6806,0.047509562,,
6807,0.023323921,,
6808,-0.10286925,,
6809,-0.23120143,,
6810,-0.23432747,,
6811,-0.17789419,,
6812,-0.087897174,,
6813,-0.03245114,,
6814,0.03418278,,
6815,0.054090686,,
6816,0.046028808,,
6817,-0.00020361,,
6818,-0.15387304,,
6819,-0.28631848,,
6820,-0.32416007,,
6821,-0.30178416,,
6822,-0.2275818,,
6823,-0.15008889,,
6824,-0.07308963,,
6825,-0.02718624,,
6826,0.005554877,,
6827,-0.015998319,,
6828,-0.13873644,,
6829,-0.26608148,,
6830,-0.28993812,,
6831,-0.24090861,,
6832,-0.16308664,,
6833,-0.10517265,,
6834,-0.037880573,,
6835,0.005061293,,
6836,0.000783559,,
6837,-0.021263223,,
6838,-0.16259305,,
6839,-0.29059622,,
6840,-0.31724986,,
6841,-0.2524256,,
6842,-0.18414627,,
6843,-0.12935832,,
6844,-0.055649627,,
6845,-0.03656435,,
6846,-0.026363598,,
6847,-0.059927363,,
6848,-0.18233646,,
6849,-0.31346568,,
6850,-0.3272861,,
6851,-0.25275466,,
6852,-0.16226399,,
6853,-0.099578686,,
6854,-0.015011149,,
6855,0.008516384,,
6856,0.017565435,,
6857,-0.013365868,,
6858,-0.17937495,,
6859,-0.31165588,,
6860,-0.3031004,,
6861,-0.21441951,,
6862,-0.114879824,,
6863,-0.062888876,,
6864,-0.008594549,,
6865,0.041915603,,
6866,0.07547934,,
6867,0.033689197,,
6868,-0.121790014,,
6869,-0.24732521,,
6870,-0.25390637,,
6871,-0.20076366,,
6872,-0.13067454,,
6873,-0.084113024,,
6874,-0.04956208,,
6875,-0.007936436,,
6876,0.020691471,,
6877,-0.009252662,,
6878,-0.15403758,,
6879,-0.27332073,,
6880,-0.30178416,,
6881,-0.24123766,,
6882,-0.16012512,,
6883,-0.09349114,,
6884,-0.068153776,,
6885,-0.051865477,,
6886,-0.019946996,,
6887,-0.058117554,,
6888,-0.21738103,,
6889,-0.35097823,,
6890,-0.36200166,,
6891,-0.2938868,,
6892,-0.19846025,,
6893,-0.13840738,,
6894,-0.07654472,,
6895,-0.031299446,,
6896,-0.002342477,,
6897,-0.021921335,,
6898,-0.16555457,,
6899,-0.30408758,,
6900,-0.31905967,,
6901,-0.24189578,,
6902,-0.15337946,,
6903,-0.10221114,,
6904,-0.03656435,,
6905,-0.01040436,,
6906,-0.02142775,,
6907,-0.08378397,,
6908,-0.22610104,,
6909,-0.34949747,,
6910,-0.3570658,,
6911,-0.3072136,,
6912,-0.22610104,,
6913,-0.17953949,,
6914,-0.11109567,,
6915,-0.07769642,,
6916,-0.08230321,,
6917,-0.12952285,,
6918,-0.27052373,,
6919,-0.36298883,,
6920,-0.36479864,,
6921,-0.312314,,
6922,-0.22116518,,
6923,-0.17230023,,
6924,-0.12952285,,
6925,-0.08740359,,
6926,-0.05713038,,
6927,-0.11899303,,
6928,-0.2710173,,
6929,-0.36430505,,
6930,-0.36265975,,
6931,-0.3037585,,
6932,-0.19451156,,
6933,-0.10451453,,
6934,-0.056472268,,
6935,-0.013694923,,
6936,0.005061293,,
6937,-0.035906237,,
6938,-0.20849648,,
6939,-0.33567706,,
6940,-0.3536107,,
6941,-0.31840155,,
6942,-0.25851315,,
6943,-0.21721649,,
6944,-0.17986853,,
6945,-0.13347153,,
6946,-0.115537934,,
6947,-0.15156965,,
6948,-0.28138262,,
6949,-0.39622363,,
6950,-0.40313384,,
6951,-0.32926044,,
6952,-0.2627909,,
6953,-0.21573575,,
6954,-0.13182624,,
6955,-0.11438624,,
6956,-0.10435001,,
6957,-0.14449492,,
6958,-0.2915834,,
6959,-0.4138282,,
6960,-0.4029693,,
6961,-0.3271216,,
6962,-0.25686786,,
6963,-0.22001348,,
6964,-0.15008889,,
6965,-0.1257387,,
6966,-0.1112602,,
6967,-0.19171458,,
6968,-0.35476238,,
6969,-0.4590736,,
6970,-0.4595672,,
6971,-0.37796092,,
6972,-0.30112606,,
6973,-0.2697011,,
6974,-0.21705197,,
6975,-0.20454781,,
6976,-0.17772967,,
6977,-0.2351501,,
6978,-0.3990206,,
6979,-0.52027833,,
6980,-0.5273531,,
6981,-0.4715778,,
6982,-0.36940545,,
6983,-0.29701284,,
6984,-0.24370559,,
6985,-0.21392593,,
6986,-0.20092818,,
6987,-0.25736144,,
6988,-0.39408475,,
6989,-0.4967507,,
6990,-0.5207719,,
6991,-0.47141328,,
6992,-0.3891489,,
6993,-0.346865,,
6994,-0.3037585,,
6995,-0.27973732,,
6996,-0.28253433,,
6997,-0.33386725,,
6998,-0.47355214,,
6999,-0.56289136,,
7000,-0.5558166,,
7001,-0.48835975,,
7002,-0.40955046,,
7003,-0.3467005,,
7004,-0.28483772,,
7005,-0.26887846,,
7006,-0.25489354,,
7007,-0.30836532,,
7008,-0.42090294,,
7009,-0.5013575,,
7010,-0.48375294,,
7011,-0.38783264,,
7012,-0.29438037,,
7013,-0.20948365,,
7014,-0.09661718,,
7015,-0.027844353,,
7016,-0.007442852,,
7017,-0.0316285,,
7018,-0.14795002,,
7019,-0.24419917,,
7020,-0.2160648,,
7021,-0.106488876,,
7022,-0.011720585,,
7023,0.07926349,,
7024,0.16893128,,
7025,0.20167235,,
7026,0.202495,,
7027,0.13059625,,
7028,0.002099785,,
7029,-0.08378397,,
7030,-0.06930547,,
7031,0.01526204,,
7032,0.0998295,,
7033,0.15033962,,
7034,0.20759535,,
7035,0.24954997,,
7036,0.2786714,,
7037,0.226187,,
7038,0.08617367,,
7039,0.000125446,,
7040,0.013287703,,
7041,0.11463703,,
7042,0.2243772,,
7043,0.2994019,,
7044,0.33082673,,
7045,0.37788168,,
7046,0.4111163,,
7047,0.35106367,,
7048,0.18900369,,
7049,0.0799216,,
7050,0.07613745,,
7051,0.15132679,,
7052,0.26007977,,
7053,0.33987576,,
7054,0.39976388,,
7055,0.44846407,,
7056,0.465904,,
7057,0.4040416,,
7058,0.2627122,,
7059,0.1537947,,
7060,0.15478188,,
7061,0.214341,,
7062,0.26402843,,
7063,0.29413703,,
7064,0.34201464,,
7065,0.3584674,,
7066,0.36504853,,
7067,0.3211196,,
7068,0.17419617,,
7069,0.07827632,,
7070,0.119243816,,
7071,0.22075759,,
7072,0.28015217,,
7073,0.33576256,,
7074,0.42526567,,
7075,0.43513733,,
7076,0.4071676,,
7077,0.33313012,,
7078,0.19591387,,
7079,0.10492987,,
7080,0.12056004,,
7081,0.19048445,,
7082,0.25284055,,
7083,0.2921627,,
7084,0.33987576,,
7085,0.35155725,,
7086,0.32885242,,
7087,0.23540057,,
7088,0.08057971,,
7089,-0.03656435,,
7090,-0.03755152,,
7091,0.012300533,,
7092,0.08864159,,
7093,0.12516682,,
7094,0.1631728,,
7095,0.19295236,,
7096,0.22289646,,
7097,0.13800001,,
7098,-0.021756807,,
7099,-0.124093406,,
7100,-0.15041795,,
7101,-0.118828505,,
7102,-0.042322837,,
7103,0.025956372,,
7104,0.07547934,,
7105,0.13421586,,
7106,0.15971771,,
7107,0.07218878,,
7108,-0.07588661,,
7109,-0.13544586,,
7110,-0.13199078,,
7111,-0.060256418,,
7112,0.0080228,,
7113,0.06281068,,
7114,0.113320805,,
7115,0.14523925,,
7116,0.14589736,,
7117,0.05836842,,
7118,-0.11224737,,
7119,-0.19829573,,
7120,-0.17262928,,
7121,-0.0804934,,
7122,-0.014188509,,
7123,0.04027032,,
7124,0.10690421,,
7125,0.12730569,,
7126,0.10262648,,
7127,0.01888166,,
7128,-0.13774927,,
7129,-0.26114562,,
7130,-0.22462028,,
7131,-0.14795002,,
7132,-0.10533718,,
7133,-0.055978686,,
7134,0.026614485,,
7135,0.046357866,,
7136,0.046357866,,
7137,-0.03574171,,
7138,-0.17690702,,
7139,-0.26887846,,
7140,-0.24650258,,
7141,-0.15091154,,
7142,-0.07835453,,
7143,-0.027515296,,
7144,0.018059019,,
7145,0.03697976,,
7146,0.04504164,,
7147,-0.03639982,,
7148,-0.17509721,,
7149,-0.25736144,,
7150,-0.24255389,,
7151,-0.18036212,,
7152,-0.11093114,,
7153,-0.063546985,,
7154,-0.0252119,,
7155,0.002922426,,
7156,0.004074123,,
7157,-0.0967817,,
7158,-0.23942785,,
7159,-0.3003034,,
7160,-0.28500226,,
7161,-0.20471233,,
7162,-0.11504435,,
7163,-0.05334623,,
7164,0.009668082,,
7165,0.049648426,,
7166,0.06922728,,
7167,-0.021098694,,
7168,-0.18381722,,
7169,-0.25505805,,
7170,-0.23087236,,
7171,-0.14005266,,
7172,-0.08904887,,
7173,-0.031134916,,
7174,0.048167676,,
7175,0.09324838,,
7176,0.098513275,,
7177,0.028917879,,
7178,-0.1112602,,
7179,-0.17888136,,
7180,-0.153544,,
7181,-0.07325415,,
7182,-0.03376737,,
7183,0.005883934,,
7184,0.050142013,,
7185,0.026120901,,
7186,-0.007113795,,
7187,-0.077860944,,
7188,-0.21178706,,
7189,-0.3203759,,
7190,-0.27233356,,
7191,-0.17246476,,
7192,-0.11520888,,
7193,-0.045284346,,
7194,0.045535225,,
7195,0.06955633,,
7196,0.08271858,,
7197,-0.014846621,,
7198,-0.17411004,,
7199,-0.27003014,,
7200,-0.24271841,,
7201,-0.14992437,,
7202,-0.095465474,,
7203,-0.0543334,,
7204,-0.014846621,,
7205,0.017894492,,
7206,0.026614485,,
7207,-0.08148057,,
7208,-0.22527839,,
7209,-0.28566036,,
7210,-0.27233356,,
7211,-0.20454781,,
7212,-0.12820663,,
7213,-0.09464283,,
7214,-0.074241325,,
7215,-0.016327376,,
7216,0.000454503,,
7217,-0.11603152,,
7218,-0.25686786,,
7219,-0.29569662,,
7220,-0.2887864,,
7221,-0.23070784,,
7222,-0.15782173,,
7223,-0.10829869,,
7224,-0.08345491,,
7225,-0.04758774,,
7226,-0.01961794,,
7227,-0.10352737,,
7228,-0.26147467,,
7229,-0.32251477,,
7230,-0.29717737,,
7231,-0.21162254,,
7232,-0.1489372,,
7233,-0.0793417,,
7234,-0.033931896,,
7235,-0.039032273,,
7236,-0.06091453,,
7237,-0.1565055,,
7238,-0.32350194,,
7239,-0.41415724,,
7240,-0.36562127,,
7241,-0.27364978,,
7242,-0.23547916,,
7243,-0.18151382,,
7244,-0.11784133,,
7245,-0.11109567,,
7246,-0.12080284,,
7247,-0.21326782,,
7248,-0.38602284,,
7249,-0.47700724,,
7250,-0.43061012,,
7251,-0.3337027,,
7252,-0.27710488,,
7253,-0.21688744,,
7254,-0.1698323,,
7255,-0.16094777,,
7256,-0.16769344,,
7257,-0.28319243,,
7258,-0.41596708,,
7259,-0.4607189,,
7260,-0.43571052,,
7261,-0.33830953,,
7262,-0.25390637,,
7263,-0.18431081,,
7264,-0.14762096,,
7265,-0.11751228,,
7266,-0.1153734,,
7267,-0.22264594,,
7268,-0.35130727,,
7269,-0.40724704,,
7270,-0.40362743,,
7271,-0.32860234,,
7272,-0.23630181,,
7273,-0.19187911,,
7274,-0.17065494,,
7275,-0.12820663,,
7276,-0.1356104,,
7277,-0.2644362,,
7278,-0.41103122,,
7279,-0.46960345,,
7280,-0.45858002,,
7281,-0.37236696,,
7282,-0.3054038,,
7283,-0.24452823,,
7284,-0.19961195,,
7285,-0.150747,,
7286,-0.14614022,,
7287,-0.2455154,,
7288,-0.4087278,,
7289,-0.4886888,,
7290,-0.44113997,,
7291,-0.36512768,,
7292,-0.33452538,,
7293,-0.27792752,,
7294,-0.20652215,,
7295,-0.19401798,,
7296,-0.21162254,,
7297,-0.28615394,,
7298,-0.4246871,,
7299,-0.4748684,,
7300,-0.39819798,,
7301,-0.31494644,,
7302,-0.274966,,
7303,-0.21886179,,
7304,-0.17411004,,
7305,-0.2010927,,
7306,-0.2420603,,
7307,-0.38158056,,
7308,-0.54035085,,
7309,-0.60714966,,
7310,-0.5556521,,
7311,-0.46828723,,
7312,-0.39293304,,
7313,-0.3289314,,
7314,-0.2761177,,
7315,-0.24748974,,
7316,-0.24387011,,
7317,-0.36216617,,
7318,-0.49691525,,
7319,-0.55680376,,
7320,-0.5556521,,
7321,-0.49773788,,
7322,-0.41942218,,
7323,-0.3549269,,
7324,-0.31790796,,
7325,-0.28286338,,
7326,-0.28993812,,
7327,-0.43225542,,
7328,-0.57440835,,
7329,-0.5992522,,
7330,-0.56700456,,
7331,-0.4830948,,
7332,-0.39540097,,
7333,-0.3537752,,
7334,-0.321034,,
7335,-0.27759847,,
7336,-0.27216902,,
7337,-0.3822387,,
7338,-0.5074451,,
7339,-0.56058794,,
7340,-0.5153425,,
7341,-0.40839875,,
7342,-0.3429163,,
7343,-0.26361355,,
7344,-0.19204365,,
7345,-0.17460363,,
7346,-0.18283005,,
7347,-0.2731562,,
7348,-0.39638814,,
7349,-0.4138282,,
7350,-0.3231729,,
7351,-0.22527839,,
7352,-0.16358022,,
7353,-0.061901703,,
7354,0.031221274,,
7355,0.05836842,,
7356,0.043067303,,
7357,-0.035906237,,
7358,-0.170984,,
7359,-0.20454781,,
7360,-0.13890097,,
7361,-0.04709416,,
7362,0.006377518,,
7363,0.094071016,,
7364,0.14803623,,
7365,0.16662788,,
7366,0.16942486,,
7367,0.06856916,,
7368,-0.055814154,,
7369,-0.08065793,,
7370,-0.03837416,,
7371,0.04767409,,
7372,0.116940424,,
7373,0.16794412,,
7374,0.21203761,,
7375,0.2419817,,
7376,0.23408435,,
7377,0.10328459,,
7378,-0.003823231,,
7379,-0.03245114,,
7380,0.02793071,,
7381,0.14112605,,
7382,0.20891158,,
7383,0.27176124,,
7384,0.3110834,,
7385,0.36801,,
7386,0.36537758,,
7387,0.24329792,,
7388,0.1226989,,
7389,0.08436386,,
7390,0.119901925,,
7391,0.22289646,,
7392,0.2780133,,
7393,0.3295105,,
7394,0.35468328,,
7395,0.36685833,,
7396,0.34991196,,
7397,0.21088591,,
7398,0.060342755,,
7399,0.020033358,,
7400,0.06840464,,
7401,0.14622642,,
7402,0.20035613,,
7403,0.2727484,,
7404,0.30022457,,
7405,0.3097672,,
7406,0.29627588,,
7407,0.19986254,,
7408,0.073340476,,
7409,0.035499007,,
7410,0.09440008,,
7411,0.17222184,,
7412,0.22009948,,
7413,0.3012117,,
7414,0.32835883,,
7415,0.31470302,,
7416,0.2821265,,
7417,0.18275163,,
7418,0.06264615,,
7419,0.020691471,,
7420,0.08189594,,
7421,0.17863843,,
7422,0.23721038,,
7423,0.29676947,,
7424,0.34250823,,
7425,0.32013243,,
7426,0.2533341,,
7427,0.091767624,,
7428,-0.06042095,,
7429,-0.1176768,,
7430,-0.09924963,,
7431,-0.02800888,,
7432,0.018717133,,
7433,0.07070803,,
7434,0.11118194,,
7435,0.13865812,,
7436,0.10838496,,
7437,-0.025376428,,
7438,-0.14103983,,
7439,-0.16094777,,
7440,-0.12606774,,
7441,-0.047752272,,
7442,0.022665808,,
7443,0.0652786,,
7444,0.10427176,,
7445,0.13010266,,
7446,0.083047636,,
7447,-0.07983529,,
7448,-0.19171458,,
7449,-0.21771008,,
7450,-0.16588362,,
7451,-0.08065793,,
7452,-0.034425482,,
7453,0.015426569,,
7454,0.057874836,,
7455,0.061165396,,
7456,0.025462788,,
7457,-0.10615982,,
7458,-0.23695992,,
7459,-0.2599939,,
7460,-0.18398175,,
7461,-0.1078051,,
7462,-0.06206623,,
7463,0.016907323,,
7464,0.054255217,,
7465,0.04586428,,
7466,0.009339025,,
7467,-0.14811455,,
7468,-0.3072136,,
7469,-0.32350194,,
