Time (Seconds),Amplitude (Volts),Time (Seconds)
18562,-0.058775663,
18563,-0.049397554,
18564,-0.03376737,
18565,-0.052030005,
18566,-0.09974322,
18567,-0.13725568,
18568,-0.15601191,
18569,-0.15272135,
18570,-0.13083908,
18571,-0.08674548,
18572,-0.0554851,
18573,-0.035906237,
18574,-0.030641332,
18575,-0.06124359,
18576,-0.118663974,
18577,-0.15913795,
18578,-0.16654174,
18579,-0.15568286,
18580,-0.13001643,
18581,-0.08592284,
18582,-0.056801327,
18583,-0.037716046,
18584,-0.0327802,
18585,-0.057788495,
18586,-0.10681793,
18587,-0.1449885,
18588,-0.16061871,
18589,-0.14235605,
18590,-0.11076661,
18591,-0.08016434,
18592,-0.056143213,
18593,-0.034425482,
18594,-0.027350767,
18595,-0.044297177,
18596,-0.081974156,
18597,-0.123270765,
18598,-0.1431787,
18599,-0.12919378,
18600,-0.102540195,
18601,-0.07259604,
18602,-0.038538687,
18603,-0.014188509,
18604,-0.012049641,
18605,-0.04298095,
18606,-0.07325415,
18607,-0.11520888,
18608,-0.13511682,
18609,-0.12129643,
18610,-0.09776887,
18611,-0.05926925,
18612,-0.03574171,
18613,-0.019782469,
18614,-0.012872282,
18615,-0.033273783,
18616,-0.07473491,
18617,-0.10747605,
18618,-0.11504435,
18619,-0.11093114,
18620,-0.09217491,
18621,-0.06979906,
18622,-0.044297177,
18623,-0.027350767,
18624,-0.015504735,
18625,-0.039032273,
18626,-0.08904887,
18627,-0.123435296,
18628,-0.12952285,
18629,-0.116360575,
18630,-0.10286925,
18631,-0.057953022,
18632,-0.038703214,
18633,-0.027515296,
18634,-0.017479073,
18635,-0.04594246,
18636,-0.092503965,
18637,-0.12771304,
18638,-0.13725568,
18639,-0.12606774,
18640,-0.10204661,
18641,-0.07078623,
18642,-0.046106987,
18643,-0.022085864,
18644,-0.012707754,
18645,-0.031463973,
18646,-0.0729251,
18647,-0.11208284,
18648,-0.12442247,
18649,-0.11142473,
18650,-0.096452646,
18651,-0.07226699,
18652,-0.038703214,
18653,-0.0048104,
18654,0.000619031,
18655,-0.028502464,
18656,-0.06930547,
18657,-0.109614916,
18658,-0.12096737,
18659,-0.10352737,
18660,-0.084113024,
18661,-0.06387604,
18662,-0.035906237,
18663,-0.008430021,
18664,-0.003494174,
18665,-0.033109255,
18666,-0.0793417,
18667,-0.123435296,
18668,-0.13067454,
18669,-0.11290548,
18670,-0.08970699,
18671,-0.059927363,
18672,-0.03623529,
18673,-0.012378698,
18674,-0.006126626,
18675,-0.034096424,
18676,-0.08658095,
18677,-0.12442247,
18678,-0.13807832,
18679,-0.1222836,
18680,-0.09776887,
18681,-0.06453416,
18682,-0.04758774,
18683,-0.032122087,
18684,-0.015504735,
18685,-0.04133567,
18686,-0.09201038,
18687,-0.12837115,
18688,-0.13906549,
18689,-0.12837115,
18690,-0.10204661,
18691,-0.06848283,
18692,-0.04709416,
18693,-0.029818691,
18694,-0.019124355,
18695,-0.044297177,
18696,-0.09711076,
18697,-0.13199078,
18698,-0.13166171,
18699,-0.11290548,
18700,-0.092503965,
18701,-0.07457038,
18702,-0.05137189,
18703,-0.026034541,
18704,-0.012707754,
18705,-0.03623529,
18706,-0.07539302,
18707,-0.114879824,
18708,-0.12820663,
18709,-0.109450385,
18710,-0.08773264,
18711,-0.063546985,
18712,-0.03195756,
18713,-0.003823231,
18714,-0.000697195,
18715,-0.026199069,
18716,-0.06831831,
18717,-0.1176768,
18718,-0.1374202,
18719,-0.11471529,
18720,-0.091023214,
18721,-0.06206623,
18722,-0.02422473,
18723,0.006377518,
18724,0.008680913,
18725,-0.028173408,
18726,-0.07605114,
18727,-0.11307001,
18728,-0.12162548,
18729,-0.11224737,
18730,-0.092503965,
18731,-0.06617944,
18732,-0.04511982,
18733,-0.02044058,
18734,-0.010239831,
18735,-0.04331001,
18736,-0.095630005,
18737,-0.1287002,
18738,-0.13297795,
18739,-0.122448124,
18740,-0.102375664,
18741,-0.06766019,
18742,-0.048245855,
18743,-0.027515296,
18744,-0.020934166,
18745,-0.05449793,
18746,-0.104843594,
18747,-0.1339651,
18748,-0.1367621,
18749,-0.12359983,
18750,-0.10089491,
18751,-0.071115285,
18752,-0.054168873,
18753,-0.038538687,
18754,-0.020769637,
18755,-0.043639064,
18756,-0.08937793,
18757,-0.13412964,
18758,-0.1466338,
18759,-0.12721945,
18760,-0.09760434,
18761,-0.07259604,
18762,-0.04511982,
18763,-0.023566617,
18764,-0.020111525,
18765,-0.043474536,
18766,-0.08674548,
18767,-0.13347153,
18768,-0.1477855,
18769,-0.1199802,
18770,-0.09414925,
18771,-0.07753189,
18772,-0.048410382,
18773,-0.015833791,
18774,-0.016162846,
18775,-0.043639064,
18776,-0.08230321,
18777,-0.1257387,
18778,-0.14219153,
18779,-0.12689039,
18780,-0.099578686,
18781,-0.07308963,
18782,-0.048410382,
18783,-0.031134916,
18784,-0.025376428,
18785,-0.052852646,
18786,-0.10846321,
18787,-0.14252059,
18788,-0.14860813,
18789,-0.12919378,
18790,-0.10105944,
18791,-0.066673025,
18792,-0.05745944,
18793,-0.041500196,
18794,-0.02899605,
18795,-0.056472268,
18796,-0.10994397,
18797,-0.1431787,
18798,-0.1523923,
18799,-0.13873644,
18800,-0.114879824,
18801,-0.080986984,
18802,-0.05630774,
18803,-0.042487368,
18804,-0.037880573,
18805,-0.07358321,
18806,-0.12425794,
18807,-0.15305041,
18808,-0.15288587,
18809,-0.13462323,
18810,-0.10385642,
18811,-0.06749567,
18812,-0.048245855,
18813,-0.037716046,
18814,-0.03837416,
18815,-0.06930547,
18816,-0.120309256,
18817,-0.150747,
18818,-0.15337946,
18819,-0.13281341,
18820,-0.10517265,
18821,-0.074241325,
18822,-0.044461705,
18823,-0.02718624,
18824,-0.03376737,
18825,-0.06206623,
18826,-0.102704726,
18827,-0.14120436,
18828,-0.16045418,
18829,-0.1339651,
18830,-0.10402095,
18831,-0.075063966,
18832,-0.04396812,
18833,-0.018630771,
18834,-0.025705485,
18835,-0.063546985,
18836,-0.10731152,
18837,-0.14992437,
18838,-0.15946701,
18839,-0.14252059,
18840,-0.115702465,
18841,-0.08460661,
18842,-0.056965854,
18843,-0.033273783,
18844,-0.030641332,
18845,-0.067331135,
18846,-0.1176768,
18847,-0.15189871,
18848,-0.15897343,
18849,-0.14252059,
18850,-0.1153734,
18851,-0.07901265,
18852,-0.060585476,
18853,-0.04511982,
18854,-0.03639982,
18855,-0.067166604,
18856,-0.11899303,
18857,-0.15321493,
18858,-0.15847984,
18859,-0.13347153,
18860,-0.12294171,
18861,-0.088061705,
18862,-0.067331135,
18863,-0.042322837,
18864,-0.037716046,
18865,-0.068153776,
18866,-0.111753784,
18867,-0.14219153,
18868,-0.14679833,
18869,-0.12837115,
18870,-0.100236796,
18871,-0.071937926,
18872,-0.049397554,
18873,-0.033109255,
18874,-0.036728878,
18875,-0.0706217,
18876,-0.113234535,
18877,-0.14992437,
18878,-0.15667003,
18879,-0.13363606,
18880,-0.10303378,
18881,-0.07308963,
18882,-0.041664723,
18883,-0.012543227,
18884,-0.018630771,
18885,-0.05449793,
18886,-0.095465474,
18887,-0.1379138,
18888,-0.14844361,
18889,-0.12590322,
18890,-0.09990774,
18891,-0.069634534,
18892,-0.03755152,
18893,-0.012378698,
18894,-0.015175678,
18895,-0.052194536,
18896,-0.09612359,
18897,-0.13264889,
18898,-0.13626851,
18899,-0.11800586,
18900,-0.09414925,
18901,-0.05713038,
18902,-0.03639982,
18903,-0.020769637,
18904,-0.026692655,
18905,-0.062888876,
18906,-0.11191831,
18907,-0.14597568,
18908,-0.15025342,
18909,-0.14449492,
18910,-0.11619605,
18911,-0.07473491,
18912,-0.048410382,
18913,-0.030641332,
18914,-0.025376428,
18915,-0.05926925,
18916,-0.115702465,
18917,-0.15173417,
18918,-0.15699908,
18919,-0.14334323,
18920,-0.11060208,
18921,-0.074076794,
18922,-0.052194536,
18923,-0.028831521,
18924,-0.024882844,
18925,-0.058775663,
18926,-0.10615982,
18927,-0.13577493,
18928,-0.13873644,
18929,-0.13001643,
18930,-0.10435001,
18931,-0.07358321,
18932,-0.044790763,
18933,-0.03080586,
18934,-0.0327802,
18935,-0.056472268,
18936,-0.098756045,
18937,-0.13511682,
18938,-0.14021719,
18939,-0.11817039,
18940,-0.09020057,
18941,-0.06223076,
18942,-0.03080586,
18943,-0.008265493,
18944,-0.01682096,
18945,-0.046271518,
18946,-0.09003604,
18947,-0.12968737,
18948,-0.13297795,
18949,-0.11422171,
18950,-0.091023214,
18951,-0.05729491,
18952,-0.0316285,
18953,-0.008100964,
18954,-0.00201342,
18955,-0.039854914,
18956,-0.09020057,
18957,-0.1310036,
18958,-0.13906549,
18959,-0.122612655,
18960,-0.09233944,
18961,-0.056965854,
18962,-0.0403485,
18963,-0.03360284,
18964,-0.029818691,
18965,-0.056965854,
18966,-0.10517265,
18967,-0.13659756,
18968,-0.14367229,
18969,-0.1339651,
18970,-0.10467906,
18971,-0.07243151,
18972,-0.05466246,
18973,-0.039854914,
18974,-0.041006614,
18975,-0.07095076,
18976,-0.1211319,
18977,-0.14943078,
18978,-0.150747,
18979,-0.13264889,
18980,-0.10681793,
18981,-0.06749567,
18982,-0.04215831,
18983,-0.024882844,
18984,-0.02044058,
18985,-0.04972661,
18986,-0.100236796,
18987,-0.13939455,
18988,-0.14597568,
18989,-0.12392888,
18990,-0.09530095,
18991,-0.063382454,
18992,-0.0327802,
18993,-0.013694923,
18994,-0.016162846,
18995,-0.041006614,
18996,-0.09283303,
18997,-0.13692662,
18998,-0.1431787,
18999,-0.117183216,
19000,-0.09349114,
19001,-0.06782472,
19002,-0.037057932,
19003,-0.012872282,
19004,-0.013036811,
19005,-0.047752272,
19006,-0.09595906,
19007,-0.13363606,
19008,-0.13774927,
19009,-0.11915756,
19010,-0.094971895,
19011,-0.06979906,
19012,-0.042651895,
19013,-0.016656432,
19014,-0.016162846,
19015,-0.05828208,
19016,-0.11290548,
19017,-0.14169794,
19018,-0.1385719,
19019,-0.12508059,
19020,-0.10040133,
19021,-0.07144434,
19022,-0.046929628,
19023,-0.027350767,
19024,-0.02142775,
19025,-0.056143213,
19026,-0.10912133,
19027,-0.13610399,
19028,-0.13955908,
19029,-0.11915756,
19030,-0.08839076,
19031,-0.05729491,
19032,-0.036728878,
19033,-0.012378698,
19034,-0.012872282,
19035,-0.054004345,
19036,-0.10155302,
19037,-0.12985191,
19038,-0.13363606,
19039,-0.11389265,
19040,-0.08674548,
19041,-0.056143213,
19042,-0.028831521,
19043,-0.007278323,
19044,-0.011885113,
19045,-0.04380359,
19046,-0.08937793,
19047,-0.12804209,
19048,-0.13544586,
19049,-0.112576425,
19050,-0.0827968,
19051,-0.052359063,
19052,-0.022250392,
19053,0.0080228,
19054,0.005883934,
19055,-0.03376737,
19056,-0.08592284,
19057,-0.12310624,
19058,-0.12787756,
19059,-0.105501704,
19060,-0.07391227,
19061,-0.037716046,
19062,-0.00941719,
19063,0.00983261,
19064,0.005719405,
19065,-0.03195756,
19066,-0.085593775,
19067,-0.12310624,
19068,-0.12557417,
19069,-0.10435001,
19070,-0.07819001,
19071,-0.049068496,
19072,-0.023073032,
19073,0.000289975,
19074,0.002428841,
19075,-0.040513027,
19076,-0.09595906,
19077,-0.12771304,
19078,-0.12623228,
19079,-0.10418548,
19080,-0.0752285,
19081,-0.048081327,
19082,-0.0316285,
19083,-0.014353037,
19084,-0.01402398,
19085,-0.05713038,
19086,-0.10599529,
19087,-0.13231982,
19088,-0.12787756,
19089,-0.11224737,
19090,-0.091845855,
19091,-0.06404057,
19092,-0.04133567,
19093,-0.0176436,
19094,-0.019946996,
19095,-0.053017177,
19096,-0.102704726,
19097,-0.13429417,
19098,-0.13544586,
19099,-0.116525106,
19100,-0.088555284,
19101,-0.05466246,
19102,-0.027515296,
19103,-0.004974928,
19104,-0.00941719,
19105,-0.043474536,
19106,-0.088719815,
19107,-0.124093406,
19108,-0.12442247,
19109,-0.09924963,
19110,-0.07539302,
19111,-0.041829254,
19112,-0.016985489,
19113,0.00259337,
19114,-0.003823231,
19115,-0.043639064,
19116,-0.0915168,
19117,-0.122612655,
19118,-0.12442247,
19119,-0.10352737,
19120,-0.077202834,
19121,-0.048245855,
19122,-0.02060511,
19123,0.000125446,
19124,-0.008265493,
19125,-0.049233027,
19126,-0.09826246,
19127,-0.13166171,
19128,-0.13297795,
19129,-0.11685416,
19130,-0.087239064,
19131,-0.049397554,
19132,-0.02800888,
19133,-0.00941719,
19134,-0.015340206,
19135,-0.0653568,
19136,-0.12195454,
19137,-0.14597568,
19138,-0.13593945,
19139,-0.119486615,
19140,-0.09052963,
19141,-0.06042095,
19142,-0.041829254,
19143,-0.018795298,
19144,-0.015998319,
19145,-0.060256418,
19146,-0.11455076,
19147,-0.14531757,
19148,-0.14284964,
19149,-0.12837115,
19150,-0.0967817,
19151,-0.061901703,
19152,-0.037716046,
19153,-0.01221417,
19154,-0.012378698,
19155,-0.054826986,
19156,-0.107146986,
19157,-0.13495228,
19158,-0.133307,
19159,-0.10846321,
19160,-0.08082245,
19161,-0.0566368,
19162,-0.03491907,
19163,-0.009746246,
19164,-0.012872282,
19165,-0.052030005,
19166,-0.09349114,
19167,-0.121790014,
19168,-0.12211907,
19169,-0.099414155,
19170,-0.07308963,
19171,-0.052688118,
19172,-0.031299446,
19173,-0.010075303,
19174,-0.018795298,
19175,-0.059762836,
19176,-0.107146986,
19177,-0.1379138,
19178,-0.13248436,
19179,-0.10977944,
19180,-0.08625189,
19181,-0.062395286,
19182,-0.041664723,
19183,-0.01780813,
19184,-0.016656432,
19185,-0.052688118,
19186,-0.10731152,
19187,-0.13955908,
19188,-0.13807832,
19189,-0.12211907,
19190,-0.088061705,
19191,-0.052359063,
19192,-0.03245114,
19193,-0.017972657,
19194,-0.02800888,
19195,-0.059104722,
19196,-0.101882085,
19197,-0.12787756,
19198,-0.12952285,
19199,-0.116525106,
19200,-0.09069415,
19201,-0.06223076,
19202,-0.038703214,
19203,-0.009910774,
19204,-0.005962098,
19205,-0.044461705,
19206,-0.10221114,
19207,-0.13692662,
19208,-0.13297795,
19209,-0.1078051,
19210,-0.08148057,
19211,-0.046929628,
19212,-0.022085864,
19213,-0.0048104,
19214,-0.013201339,
19215,-0.04511982,
19216,-0.08707453,
19217,-0.1257387,
19218,-0.13363606,
19219,-0.11455076,
19220,-0.08394849,
19221,-0.0479168,
19222,-0.028173408,
19223,-0.010897944,
19224,-0.015340206,
19225,-0.05170095,
19226,-0.09974322,
19227,-0.13133265,
19228,-0.12935832,
19229,-0.11109567,
19230,-0.0804934,
19231,-0.05054925,
19232,-0.023566617,
19233,-0.005633041,
19234,-0.022250392,
19235,-0.061079063,
19236,-0.10385642,
19237,-0.13166171,
19238,-0.12277718,
19239,-0.101882085,
19240,-0.0706217,
19241,-0.04001944,
19242,-0.023073032,
19243,-0.012049641,
19244,-0.018959828,
19245,-0.06042095,
19246,-0.113399066,
19247,-0.14465946,
19248,-0.14679833,
19249,-0.119486615,
19250,-0.07819001,
19251,-0.049233027,
19252,-0.03459001,
19253,-0.020769637,
19254,-0.031793028,
19255,-0.07144434,
19256,-0.11817039,
19257,-0.13906549,
19258,-0.13182624,
19259,-0.11389265,
19260,-0.0804934,
19261,-0.04956208,
19262,-0.035248123,
19263,-0.016656432,
19264,-0.019288883,
19265,-0.053017177,
19266,-0.095794536,
19267,-0.12804209,
19268,-0.12985191,
19269,-0.10796963,
19270,-0.07999981,
19271,-0.05351076,
19272,-0.031793028,
19273,-0.014517565,
19274,-0.022579448,
19275,-0.05466246,
19276,-0.097933404,
19277,-0.12738398,
19278,-0.12458699,
19279,-0.0990851,
19280,-0.066508494,
19281,-0.038538687,
19282,-0.0176436,
19283,-0.002507005,
19284,-0.01221417,
19285,-0.04709416,
19286,-0.095465474,
19287,-0.12063831,
19288,-0.11849944,
19289,-0.10402095,
19290,-0.07983529,
19291,-0.046929628,
19292,-0.027515296,
19293,-0.011556057,
19294,-0.026199069,
19295,-0.06881189,
19296,-0.113399066,
19297,-0.13840738,
19298,-0.12771304,
19299,-0.11274095,
19300,-0.0915168,
19301,-0.06749567,
19302,-0.048574913,
19303,-0.032944728,
19304,-0.044626232,
19305,-0.08082245,
19306,-0.123270765,
19307,-0.1443304,
19308,-0.13955908,
19309,-0.1222836,
19310,-0.08658095,
19311,-0.056965854,
19312,-0.040513027,
19313,-0.01961794,
19314,-0.022085864,
19315,-0.060750004,
19316,-0.113234535,
19317,-0.13955908,
19318,-0.13083908,
19319,-0.1089568,
19320,-0.08444208,
19321,-0.05844661,
19322,-0.031299446,
19323,-0.015669262,
19324,-0.034754537,
19325,-0.08148057,
19326,-0.122612655,
19327,-0.14531757,
19328,-0.1397236,
19329,-0.122612655,
19330,-0.09365567,
19331,-0.06486321,
19332,-0.044626232,
19333,-0.028502464,
19334,-0.033273783,
19335,-0.077860944,
19336,-0.12425794,
19337,-0.14910172,
19338,-0.14235605,
19339,-0.119651146,
19340,-0.08707453,
19341,-0.056143213,
19342,-0.032122087,
19343,-0.02060511,
19344,-0.033438314,
19345,-0.07638019,
19346,-0.12804209,
19347,-0.153544,
19348,-0.14038172,
19349,-0.111753784,
19350,-0.08460661,
19351,-0.06371152,
19352,-0.04495529,
19353,-0.026528126,
19354,-0.041500196,
19355,-0.08378397,
19356,-0.12540963,
19357,-0.14614022,
19358,-0.13873644,
19359,-0.12689039,
19360,-0.097933404,
19361,-0.064205095,
19362,-0.036893405,
19363,-0.01040436,
19364,-0.019946996,
19365,-0.067331135,
19366,-0.12540963,
19367,-0.15453117,
19368,-0.14795002,
19369,-0.121790014,
19370,-0.09316208,
19371,-0.060585476,
19372,-0.035083596,
19373,-0.017479073,
19374,-0.027679823,
19375,-0.06798925,
19376,-0.12063831,
19377,-0.15189871,
19378,-0.1431787,
19379,-0.114879824,
19380,-0.080328874,
19381,-0.0543334,
19382,-0.0327802,
19383,-0.013365868,
19384,-0.03491907,
19385,-0.07999981,
19386,-0.118828505,
19387,-0.13692662,
19388,-0.12985191,
19389,-0.114057176,
19390,-0.08213868,
19391,-0.051865477,
19392,-0.026363598,
19393,-0.004645872,
19394,-0.020934166,
19395,-0.07555755,
19396,-0.12853567,
19397,-0.14564663,
19398,-0.1321553,
19399,-0.11274095,
19400,-0.085593775,
19401,-0.05713038,
19402,-0.041664723,
19403,-0.03080586,
19404,-0.042651895,
19405,-0.08625189,
19406,-0.13462323,
19407,-0.16209947,
19408,-0.15337946,
19409,-0.12804209,
19410,-0.09974322,
19411,-0.07259604,
19412,-0.051042836,
19413,-0.032122087,
19414,-0.04380359,
19415,-0.08839076,
19416,-0.14021719,
19417,-0.1698323,
19418,-0.16193494,
19419,-0.13906549,
19420,-0.112411894,
19421,-0.0827968,
19422,-0.05745944,
19423,-0.037222464,
19424,-0.04298095,
19425,-0.092503965,
19426,-0.14153342,
19427,-0.1691742,
19428,-0.1599606,
19429,-0.13774927,
19430,-0.11142473,
19431,-0.08213868,
19432,-0.061408117,
19433,-0.051536422,
19434,-0.0566368,
19435,-0.101717554,
19436,-0.15189871,
19437,-0.17081948,
19438,-0.15617645,
19439,-0.1287002,
19440,-0.099578686,
19441,-0.0752285,
19442,-0.055649627,
19443,-0.035083596,
19444,-0.046929628,
19445,-0.092668496,
19446,-0.13347153,
19447,-0.15370852,
19448,-0.1489372,
19449,-0.12721945,
19450,-0.09760434,
19451,-0.06634396,
19452,-0.05334623,
19453,-0.035577178,
19454,-0.052852646,
19455,-0.094807364,
19456,-0.142027,
19457,-0.16687079,
19458,-0.15617645,
19459,-0.13758473,
19460,-0.11060208,
19461,-0.0770383,
19462,-0.05367529,
19463,-0.039690387,
19464,-0.059762836,
19465,-0.110273026,
19466,-0.15387304,
19467,-0.17394552,
19468,-0.16028966,
19469,-0.13166171,
19470,-0.100236796,
19471,-0.06947,
19472,-0.047752272,
19473,-0.028502464,
19474,-0.054991513,
19475,-0.10040133,
19476,-0.14482398,
19477,-0.15453117,
19478,-0.13923001,
19479,-0.109285854,
19480,-0.0851002,
19481,-0.06387604,
19482,-0.041664723,
19483,-0.024718314,
19484,-0.04117114,
19485,-0.08230321,
19486,-0.12442247,
19487,-0.14581116,
19488,-0.13692662,
19489,-0.11109567,
19490,-0.08213868,
19491,-0.057623968,
19492,-0.036070764,
19493,-0.014846621,
19494,-0.025705485,
19495,-0.074899435,
19496,-0.12129643,
19497,-0.14120436,
19498,-0.12721945,
19499,-0.10829869,
19500,-0.07555755,
19501,-0.049891137,
19502,-0.028173408,
19503,-0.007771908,
19504,-0.016162846,
19505,-0.06979906,
19506,-0.1176768,
19507,-0.13297795,
19508,-0.12294171,
19509,-0.09694623,
19510,-0.05729491,
19511,-0.03541265,
19512,-0.015833791,
19513,-0.008923605,
19514,-0.030970389,
19515,-0.077367365,
19516,-0.119486615,
19517,-0.14054625,
19518,-0.12771304,
19519,-0.10698246,
19520,-0.081974156,
19521,-0.053839818,
19522,-0.027350767,
19523,-0.012872282,
19524,-0.026528126,
19525,-0.062724344,
19526,-0.101717554,
19527,-0.12211907,
19528,-0.11520888,
19529,-0.09085868,
19530,-0.059598308,
19531,-0.03491907,
19532,-0.018630771,
19533,-0.009252662,
19534,-0.029654162,
19535,-0.06683755,
19536,-0.10796963,
19537,-0.13412964,
19538,-0.11849944,
19539,-0.08658095,
19540,-0.050220195,
19541,-0.024553787,
19542,-0.001519836,
19543,0.010161667,
19544,-0.011720585,
19545,-0.05630774,
19546,-0.102540195,
19547,-0.12886474,
19548,-0.1199802,
19549,-0.09201038,
19550,-0.05170095,
19551,-0.024060203,
19552,-0.005303985,
19553,0.00621299,
19554,-0.003494174,
19555,-0.05087831,
19556,-0.09826246,
19557,-0.109614916,
19558,-0.102704726,
19559,-0.09283303,
19560,-0.058611136,
19561,-0.029160578,
19562,-0.009252662,
19563,0.005554877,
19564,-0.01040436,
19565,-0.05367529,
19566,-0.09760434,
19567,-0.119486615,
19568,-0.1089568,
19569,-0.07819001,
19570,-0.04117114,
19571,-0.02044058,
19572,-0.011885113,
19573,-0.009746246,
19574,-0.018301714,
19575,-0.05745944,
19576,-0.10221114,
19577,-0.12310624,
19578,-0.11224737,
19579,-0.08970699,
19580,-0.066508494,
19581,-0.038538687,
19582,-0.019453412,
19583,0.002922426,
19584,-0.019288883,
19585,-0.051536422,
19586,-0.09382019,
19587,-0.11734775,
19588,-0.113399066,
19589,-0.08691,
19590,-0.049068496,
19591,-0.01221417,
19592,0.00341601,
19593,0.011971477,
19594,-0.013201339,
19595,-0.048081327,
19596,-0.09085868,
19597,-0.112576425,
19598,-0.10451453,
19599,-0.078683585,
19600,-0.044297177,
19601,-0.017150017,
19602,0.000125446,
19603,0.005390349,
19604,-0.013859452,
19605,-0.057623968,
19606,-0.09974322,
19607,-0.122448124,
19608,-0.1101085,
19609,-0.08016434,
19610,-0.034425482,
19611,-0.003658702,
