Time (Seconds),Amplitude (Volts),,Time (Seconds),,,Amplitude (Volts)
4901,0.114057176,,,,,-0.114057176
4902,0.1176768,,,,,-0.1176768
4903,0.108627744,,,,,-0.108627744
4904,0.09924963,,,,,-0.09924963
4905,0.10796963,,,,,-0.10796963
4906,0.11915756,,,,,-0.11915756
4907,0.112411894,,,,,-0.112411894
4908,0.120309256,,,,,-0.120309256
4909,0.14877267,,,,,-0.14877267
4910,0.1449885,,,,,-0.1449885
4911,0.14400135,,,,,-0.14400135
4912,0.14449492,,,,,-0.14449492
4913,0.13643304,,,,,-0.13643304
4914,0.14120436,,,,,-0.14120436
4915,0.15568286,,,,,-0.15568286
4916,0.14219153,,,,,-0.14219153
4917,0.11899303,,,,,-0.11899303
4918,0.11290548,,,,,-0.11290548
4919,0.10994397,,,,,-0.10994397
4920,0.09414925,,,,,-0.09414925
4921,0.08542925,,,,,-0.08542925
4922,0.08378397,,,,,-0.08378397
4923,0.07555755,,,,,-0.07555755
4924,0.071937926,,,,,-0.071937926
4925,0.06519227,,,,,-0.06519227
4926,0.05745944,,,,,-0.05745944
4927,0.061572645,,,,,-0.061572645
4928,0.066673025,,,,,-0.066673025
4929,0.0653568,,,,,-0.0653568
4930,0.06683755,,,,,-0.06683755
4931,0.07078623,,,,,-0.07078623
4932,0.06387604,,,,,-0.06387604
4933,0.0770383,,,,,-0.0770383
4934,0.09052963,,,,,-0.09052963
4935,0.080986984,,,,,-0.080986984
4936,0.06486321,,,,,-0.06486321
4937,0.0793417,,,,,-0.0793417
4938,0.07835453,,,,,-0.07835453
4939,0.06831831,,,,,-0.06831831
4940,0.086416416,,,,,-0.086416416
4941,0.08691,,,,,-0.08691
4942,0.07325415,,,,,-0.07325415
4943,0.06634396,,,,,-0.06634396
4944,0.04577793,,,,,-0.04577793
4945,0.03952586,,,,,-0.03952586
4946,0.03459001,,,,,-0.03459001
4947,0.025540957,,,,,-0.025540957
4948,0.042322837,,,,,-0.042322837
4949,0.026034541,,,,,-0.026034541
4950,0.020276053,,,,,-0.020276053
4951,0.022908505,,,,,-0.022908505
4952,0.028502464,,,,,-0.028502464
4953,0.030476803,,,,,-0.030476803
4954,0.025376428,,,,,-0.025376428
4955,0.008265493,,,,,-0.008265493
4956,-0.009174498,,,,,0.009174498
4957,-0.017400907,,,,,0.017400907
4958,-0.014603928,,,,,0.014603928
4959,-0.010984308,,,,,0.010984308
4960,-0.043889944,,,,,0.043889944
4961,-0.048003145,,,,,0.048003145
4962,-0.01707185,,,,,0.01707185
4963,-0.014274872,,,,,0.014274872
4964,-0.011477892,,,,,0.011477892
4965,0.02060511,,,,,-0.02060511
4966,0.044297177,,,,,-0.044297177
4967,0.059598308,,,,,-0.059598308
4968,0.066673025,,,,,-0.066673025
4969,0.05745944,,,,,-0.05745944
4970,0.043474536,,,,,-0.043474536
4971,0.0252119,,,,,-0.0252119
4972,0.014517565,,,,,-0.014517565
4973,0.005797569,,,,,-0.005797569
4974,-0.002264313,,,,,0.002264313
4975,-0.003580539,,,,,0.003580539
4976,-0.012300533,,,,,0.012300533
4977,-0.03878957,,,,,0.03878957
4978,-0.04323183,,,,,0.04323183
4979,-0.03846051,,,,,0.03846051
4980,-0.029246936,,,,,0.029246936
4981,-0.051787294,,,,,0.051787294
4982,-0.071201615,,,,,0.071201615
4983,-0.062481623,,,,,0.062481623
4984,-0.050964653,,,,,0.050964653
4985,-0.055406913,,,,,0.055406913
4986,-0.060671814,,,,,0.060671814
4987,-0.058862004,,,,,0.058862004
4988,-0.065936714,,,,,0.065936714
4989,-0.06429143,,,,,0.06429143
4990,-0.055242386,,,,,0.055242386
4991,-0.050964653,,,,,0.050964653
4992,-0.05836842,,,,,0.05836842
4993,-0.053268045,,,,,0.053268045
4994,-0.062481623,,,,,0.062481623
4995,-0.08535103,,,,,0.08535103
4996,-0.10558798,,,,,0.10558798
4997,-0.097032525,,,,,0.097032525
4998,-0.102297425,,,,,0.102297425
4999,-0.11825664,,,,,0.11825664
5000,-0.10723326,,,,,0.10723326
5001,-0.11118194,,,,,0.11118194
5002,-0.12862192,,,,,0.12862192
5003,-0.112662695,,,,,0.112662695
5004,-0.10163931,,,,,0.10163931
5005,-0.082389526,,,,,0.082389526
5006,-0.08502197,,,,,0.08502197
5007,-0.103778176,,,,,0.103778176
5008,-0.111840054,,,,,0.111840054
5009,-0.11052383,,,,,0.11052383
5010,-0.11743401,,,,,0.11743401
5011,-0.1256604,,,,,0.1256604
5012,-0.13470945,,,,,0.13470945
5013,-0.14178416,,,,,0.14178416
5014,-0.14392301,,,,,0.14392301
5015,-0.12763475,,,,,0.12763475
5016,-0.12154721,,,,,0.12154721
5017,-0.12993814,,,,,0.12993814
5018,-0.11496609,,,,,0.11496609
5019,-0.0863382,,,,,0.0863382
5020,-0.07827632,,,,,0.07827632
5021,-0.07169519,,,,,0.07169519
5022,-0.07350501,,,,,0.07350501
5023,-0.083047636,,,,,0.083047636
5024,-0.07811179,,,,,0.07811179
5025,-0.06856916,,,,,0.06856916
5026,-0.0600137,,,,,0.0600137
5027,-0.07218878,,,,,0.07218878
5028,-0.05112918,,,,,0.05112918
5029,-0.045699753,,,,,0.045699753
5030,-0.042902775,,,,,0.042902775
5031,-0.03352467,,,,,0.03352467
5032,-0.040434852,,,,,0.040434852
5033,-0.056229554,,,,,0.056229554
5034,-0.059355587,,,,,0.059355587
5035,-0.04504164,,,,,0.04504164
5036,-0.04323183,,,,,0.04323183
5037,-0.06560766,,,,,0.06560766
5038,-0.0799216,,,,,0.0799216
5039,-0.0810733,,,,,0.0810733
5040,-0.068240106,,,,,0.068240106
5041,-0.076301984,,,,,0.076301984
5042,-0.0980197,,,,,0.0980197
5043,-0.102297425,,,,,0.102297425
5044,-0.10542346,,,,,0.10542346
5045,-0.11743401,,,,,0.11743401
5046,-0.12204079,,,,,0.12204079
5047,-0.104436286,,,,,0.104436286
5048,-0.1238506,,,,,0.1238506
5049,-0.13158342,,,,,0.13158342
5050,-0.11463703,,,,,0.11463703
5051,-0.11463703,,,,,0.11463703
5052,-0.13191247,,,,,0.13191247
5053,-0.12467324,,,,,0.12467324
5054,-0.11200458,,,,,0.11200458
5055,-0.11529514,,,,,0.11529514
5056,-0.12747023,,,,,0.12747023
5057,-0.12598947,,,,,0.12598947
5058,-0.11628231,,,,,0.11628231
5059,-0.09620988,,,,,0.09620988
5060,-0.08535103,,,,,0.08535103
5061,-0.088970646,,,,,0.088970646
5062,-0.08781895,,,,,0.08781895
5063,-0.09604536,,,,,0.09604536
5064,-0.10904308,,,,,0.10904308
5065,-0.12023098,,,,,0.12023098
5066,-0.13059625,,,,,0.13059625
5067,-0.1403034,,,,,0.1403034
5068,-0.12664758,,,,,0.12664758
5069,-0.10970119,,,,,0.10970119
5070,-0.11348534,,,,,0.11348534
5071,-0.11167552,,,,,0.11167552
5072,-0.08995782,,,,,0.08995782
5073,-0.06363332,,,,,0.06363332
5074,-0.050800126,,,,,0.050800126
5075,-0.029575992,,,,,0.029575992
5076,-0.038295984,,,,,0.038295984
5077,-0.050964653,,,,,0.050964653
5078,-0.03681523,,,,,0.03681523
5079,-0.033031084,,,,,0.033031084
5080,-0.04027032,,,,,0.04027032
5081,-0.044548053,,,,,0.044548053
5082,-0.030234104,,,,,0.030234104
5083,-0.0313858,,,,,0.0313858
5084,-0.01904619,,,,,0.01904619
5085,0.022743976,,,,,-0.022743976
5086,0.047423214,,,,,-0.047423214
5087,0.05071378,,,,,-0.05071378
5088,0.07819001,,,,,-0.07819001
5089,0.11158925,,,,,-0.11158925
5090,0.124093406,,,,,-0.124093406
5091,0.11224737,,,,,-0.11224737
5092,0.10122397,,,,,-0.10122397
5093,0.09842699,,,,,-0.09842699
5094,0.086416416,,,,,-0.086416416
5095,0.07440585,,,,,-0.07440585
5096,0.060256418,,,,,-0.060256418
5097,0.05828208,,,,,-0.05828208
5098,0.06766019,,,,,-0.06766019
5099,0.08608736,,,,,-0.08608736
5100,0.098591514,,,,,-0.098591514
5101,0.10056586,,,,,-0.10056586
5102,0.08773264,,,,,-0.08773264
5103,0.08361944,,,,,-0.08361944
5104,0.095630005,,,,,-0.095630005
5105,0.10681793,,,,,-0.10681793
5106,0.097933404,,,,,-0.097933404
5107,0.10418548,,,,,-0.10418548
5108,0.10385642,,,,,-0.10385642
5109,0.10402095,,,,,-0.10402095
5110,0.113234535,,,,,-0.113234535
5111,0.11784133,,,,,-0.11784133
5112,0.106324345,,,,,-0.106324345
5113,0.10747605,,,,,-0.10747605
5114,0.119486615,,,,,-0.119486615
5115,0.12787756,,,,,-0.12787756
5116,0.11685416,,,,,-0.11685416
5117,0.11109567,,,,,-0.11109567
5118,0.102375664,,,,,-0.102375664
5119,0.09431378,,,,,-0.09431378
5120,0.091023214,,,,,-0.091023214
5121,0.09349114,,,,,-0.09349114
5122,0.09382019,,,,,-0.09382019
5123,0.08691,,,,,-0.08691
5124,0.0827968,,,,,-0.0827968
5125,0.114879824,,,,,-0.114879824
5126,0.20750932,,,,,-0.20750932
5127,0.35328162,,,,,-0.35328162
5128,0.44788566,,,,,-0.44788566
5129,0.5823057,,,,,-0.5823057
5130,0.84538794,,,,,-0.84538794
5131,1.0915241,,,,,-1.0915241
5132,1.0252186,,,,,-1.0252186
5133,0.82992214,,,,,-0.82992214
5134,0.6829975,,,,,-0.6829975
5135,0.6352841,,,,,-0.6352841
5136,0.6300192,,,,,-0.6300192
5137,0.6313354,,,,,-0.6313354
5138,0.61570513,,,,,-0.61570513
5139,0.5882288,,,,,-0.5882288
5140,0.5619042,,,,,-0.5619042
5141,0.5556521,,,,,-0.5556521
5142,0.5467675,,,,,-0.5467675
5143,0.5112293,,,,,-0.5112293
5144,0.4903341,,,,,-0.4903341
5145,0.51221645,,,,,-0.51221645
5146,0.52669495,,,,,-0.52669495
5147,0.43258446,,,,,-0.43258446
5148,0.29553208,,,,,-0.29553208
5149,0.2022444,,,,,-0.2022444
5150,0.16868061,,,,,-0.16868061
5151,0.16687079,,,,,-0.16687079
5152,0.16440287,,,,,-0.16440287
5153,0.16719985,,,,,-0.16719985
5154,0.170984,,,,,-0.170984
5155,0.16094777,,,,,-0.16094777
5156,0.1385719,,,,,-0.1385719
5157,0.12442247,,,,,-0.12442247
5158,0.11093114,,,,,-0.11093114
5159,0.10105944,,,,,-0.10105944
5160,0.10764057,,,,,-0.10764057
5161,0.10747605,,,,,-0.10747605
5162,0.09135227,,,,,-0.09135227
5163,0.07950623,,,,,-0.07950623
5164,0.07276057,,,,,-0.07276057
5165,0.062888876,,,,,-0.062888876
5166,0.059927363,,,,,-0.059927363
5167,0.047258686,,,,,-0.047258686
5168,0.04298095,,,,,-0.04298095
5169,0.04709416,,,,,-0.04709416
5170,0.053017177,,,,,-0.053017177
5171,0.053839818,,,,,-0.053839818
5172,0.039854914,,,,,-0.039854914
5173,0.033931896,,,,,-0.033931896
5174,0.039854914,,,,,-0.039854914
5175,0.050220195,,,,,-0.050220195
5176,0.062395286,,,,,-0.062395286
5177,0.080328874,,,,,-0.080328874
5178,0.104843594,,,,,-0.104843594
5179,0.11784133,,,,,-0.11784133
5180,0.115702465,,,,,-0.115702465
5181,0.13116813,,,,,-0.13116813
5182,0.14515305,,,,,-0.14515305
5183,0.13659756,,,,,-0.13659756
5184,0.119486615,,,,,-0.119486615
5185,0.12705491,,,,,-0.12705491
5186,0.13544586,,,,,-0.13544586
5187,0.13001643,,,,,-0.13001643
5188,0.14795002,,,,,-0.14795002
5189,0.17805873,,,,,-0.17805873
5190,0.22215235,,,,,-0.22215235
5191,0.2996453,,,,,-0.2996453
5192,0.37039262,,,,,-0.37039262
5193,0.38388395,,,,,-0.38388395
5194,0.38273227,,,,,-0.38273227
5195,0.38306132,,,,,-0.38306132
5196,0.3662794,,,,,-0.3662794
5197,0.34949747,,,,,-0.34949747
5198,0.34719408,,,,,-0.34719408
5199,0.33452538,,,,,-0.33452538
5200,0.31494644,,,,,-0.31494644
5201,0.29355773,,,,,-0.29355773
5202,0.29487395,,,,,-0.29487395
5203,0.29816455,,,,,-0.29816455
5204,0.2996453,,,,,-0.2996453
5205,0.2835215,,,,,-0.2835215
5206,0.27743393,,,,,-0.27743393
5207,0.29191247,,,,,-0.29191247
5208,0.30441663,,,,,-0.30441663
5209,0.31363022,,,,,-0.31363022
5210,0.34077746,,,,,-0.34077746
5211,0.35476238,,,,,-0.35476238
5212,0.35212994,,,,,-0.35212994
5213,0.3549269,,,,,-0.3549269
5214,0.3346899,,,,,-0.3346899
5215,0.3054038,,,,,-0.3054038
5216,0.27990186,,,,,-0.27990186
5217,0.27183998,,,,,-0.27183998
5218,0.2621328,,,,,-0.2621328
5219,0.25324824,,,,,-0.25324824
5220,0.24716069,,,,,-0.24716069
5221,0.24584445,,,,,-0.24584445
5222,0.24090861,,,,,-0.24090861
5223,0.25209653,,,,,-0.25209653
5224,0.25686786,,,,,-0.25686786
5225,0.24699616,,,,,-0.24699616
5226,0.23827614,,,,,-0.23827614
5227,0.24025048,,,,,-0.24025048
5228,0.2397569,,,,,-0.2397569
5229,0.2374535,,,,,-0.2374535
5230,0.2455154,,,,,-0.2455154
5231,0.25028673,,,,,-0.25028673
5232,0.24962862,,,,,-0.24962862
5233,0.24847691,,,,,-0.24847691
5234,0.24748974,,,,,-0.24748974
5235,0.25226107,,,,,-0.25226107
5236,0.25900674,,,,,-0.25900674
5237,0.24387011,,,,,-0.24387011
5238,0.24419917,,,,,-0.24419917
5239,0.23728898,,,,,-0.23728898
5240,0.22906254,,,,,-0.22906254
5241,0.23037878,,,,,-0.23037878
5242,0.23712444,,,,,-0.23712444
5243,0.23021425,,,,,-0.23021425
5244,0.22017801,,,,,-0.22017801
5245,0.21129347,,,,,-0.21129347
5246,0.20207988,,,,,-0.20207988
5247,0.20718026,,,,,-0.20718026
5248,0.23004971,,,,,-0.23004971
5249,0.24156672,,,,,-0.24156672
5250,0.23564368,,,,,-0.23564368
5251,0.21639386,,,,,-0.21639386
5252,0.20471233,,,,,-0.20471233
5253,0.20931913,,,,,-0.20931913
5254,0.20306705,,,,,-0.20306705
5255,0.191221,,,,,-0.191221
5256,0.17591986,,,,,-0.17591986
5257,0.16851607,,,,,-0.16851607
5258,0.16785796,,,,,-0.16785796
5259,0.16308664,,,,,-0.16308664
5260,0.16390929,,,,,-0.16390929
5261,0.16374475,,,,,-0.16374475
5262,0.16506098,,,,,-0.16506098
5263,0.19023383,,,,,-0.19023383
5264,0.19089194,,,,,-0.19089194
5265,0.1900693,,,,,-0.1900693
5266,0.18134929,,,,,-0.18134929
5267,0.17493269,,,,,-0.17493269
5268,0.16933872,,,,,-0.16933872
5269,0.17312287,,,,,-0.17312287
5270,0.18299457,,,,,-0.18299457
5271,0.18612061,,,,,-0.18612061
5272,0.1866142,,,,,-0.1866142
5273,0.20372516,,,,,-0.20372516
5274,0.21573575,,,,,-0.21573575
5275,0.21047083,,,,,-0.21047083
5276,0.20191535,,,,,-0.20191535
5277,0.19155006,,,,,-0.19155006
5278,0.19138552,,,,,-0.19138552
5279,0.19730856,,,,,-0.19730856
5280,0.20175081,,,,,-0.20175081
5281,0.20339611,,,,,-0.20339611
5282,0.19994101,,,,,-0.19994101
5283,0.18727231,,,,,-0.18727231
5284,0.17542627,,,,,-0.17542627
5285,0.15798625,,,,,-0.15798625
5286,0.12705491,,,,,-0.12705491
5287,0.08148057,,,,,-0.08148057
5288,0.030147748,,,,,-0.030147748
5289,-0.002428841,,,,,0.002428841
5290,-0.034840893,,,,,0.034840893
5291,-0.054913327,,,,,0.054913327
5292,-0.07893443,,,,,0.07893443
5293,-0.10328459,,,,,0.10328459
5294,-0.11611778,,,,,0.11611778
5295,-0.1414551,,,,,0.1414551
5296,-0.15264301,,,,,0.15264301
5297,-0.16564073,,,,,0.16564073
5298,-0.17205732,,,,,0.17205732
5299,-0.16893128,,,,,0.16893128
5300,-0.1737026,,,,,0.1737026
5301,-0.16054036,,,,,0.16054036
5302,-0.15576904,,,,,0.15576904
5303,-0.16136299,,,,,0.16136299
5304,-0.16531166,,,,,0.16531166
5305,-0.16070488,,,,,0.16070488
5306,-0.16679242,,,,,0.16679242
5307,-0.18110636,,,,,0.18110636
5308,-0.19180067,,,,,0.19180067
5309,-0.19953348,,,,,0.19953348
5310,-0.21894778,,,,,0.21894778
5311,-0.22668059,,,,,0.22668059
5312,-0.23062927,,,,,0.23062927
5313,-0.23441342,,,,,0.23441342
5314,-0.2472466,,,,,0.2472466
5315,-0.26188958,,,,,0.26188958
5316,-0.279165,,,,,0.279165
5317,-0.28591064,,,,,0.28591064
5318,-0.29314986,,,,,0.29314986
5319,-0.30088267,,,,,0.30088267
5320,-0.3175,,,,,0.3175
5321,-0.32868788,,,,,0.32868788
5322,-0.35089913,,,,,0.35089913
5323,-0.36323872,,,,,0.36323872
5324,-0.36570662,,,,,0.36570662
5325,-0.3566576,,,,,0.3566576
5326,-0.36126438,,,,,0.36126438
5327,-0.36817455,,,,,0.36817455
5328,-0.3566576,,,,,0.3566576
5329,-0.3482667,,,,,0.3482667
5330,-0.3211196,,,,,0.3211196
5331,-0.30713472,,,,,0.30713472
5332,-0.29199818,,,,,0.29199818
5333,-0.28196198,,,,,0.28196198
5334,-0.2855816,,,,,0.2855816
5335,-0.2956178,,,,,0.2956178
5336,-0.3188162,,,,,0.3188162
5337,-0.32441014,,,,,0.32441014
5338,-0.33691427,,,,,0.33691427
5339,-0.34793764,,,,,0.34793764
5340,-0.3578093,,,,,0.3578093
5341,-0.3566576,,,,,0.3566576
5342,-0.35089913,,,,,0.35089913
5343,-0.34086293,,,,,0.34086293
5344,-0.3240811,,,,,0.3240811
5345,-0.32128412,,,,,0.32128412
5346,-0.32013243,,,,,0.32013243
5347,-0.34448254,,,,,0.34448254
5348,-0.3436599,,,,,0.3436599
5349,-0.33164936,,,,,0.33164936
5350,-0.33345917,,,,,0.33345917
5351,-0.34810215,,,,,0.34810215
5352,-0.34201464,,,,,0.34201464
5353,-0.34316632,,,,,0.34316632
5354,-0.335269,,,,,0.335269
5355,-0.3229294,,,,,0.3229294
5356,-0.3354335,,,,,0.3354335
5357,-0.34135652,,,,,0.34135652
5358,-0.3277007,,,,,0.3277007
5359,-0.3133868,,,,,0.3133868
5360,-0.31124792,,,,,0.31124792
5361,-0.3122351,,,,,0.3122351
5362,-0.32276487,,,,,0.32276487
5363,-0.33066222,,,,,0.33066222
5364,-0.34283727,,,,,0.34283727
5365,-0.34678593,,,,,0.34678593
5366,-0.35682213,,,,,0.35682213
5367,-0.3642259,,,,,0.3642259
5368,-0.36340323,,,,,0.36340323
5369,-0.34168556,,,,,0.34168556
5370,-0.31733546,,,,,0.31733546
5371,-0.30894452,,,,,0.30894452
5372,-0.30729926,,,,,0.30729926
5373,-0.32194224,,,,,0.32194224
5374,-0.3400403,,,,,0.3400403
5375,-0.34876028,,,,,0.34876028
5376,-0.35040554,,,,,0.35040554
5377,-0.37014887,,,,,0.37014887
5378,-0.3981186,,,,,0.3981186
5379,-0.40025747,,,,,0.40025747
5380,-0.38824692,,,,,0.38824692
5381,-0.37607187,,,,,0.37607187
5382,-0.3815013,,,,,0.3815013
5383,-0.37294585,,,,,0.37294585
5384,-0.35221535,,,,,0.35221535
5385,-0.350241,,,,,0.350241
5386,-0.35139272,,,,,0.35139272
5387,-0.34908932,,,,,0.34908932
5388,-0.35287347,,,,,0.35287347
5389,-0.3418501,,,,,0.3418501
5390,-0.33247203,,,,,0.33247203
5391,-0.32918146,,,,,0.32918146
5392,-0.3257264,,,,,0.3257264
5393,-0.3240811,,,,,0.3240811
5394,-0.32506827,,,,,0.32506827
5395,-0.3151966,,,,,0.3151966
5396,-0.29479516,,,,,0.29479516
5397,-0.27011597,,,,,0.27011597
5398,-0.24839827,,,,,0.24839827
5399,-0.23721038,,,,,0.23721038
5400,-0.23211002,,,,,0.23211002
5401,-0.21779609,,,,,0.21779609
5402,-0.20660819,,,,,0.20660819
5403,-0.1972301,,,,,0.1972301
5404,-0.18456145,,,,,0.18456145
5405,-0.17765127,,,,,0.17765127
5406,-0.1807773,,,,,0.1807773
5407,-0.18472597,,,,,0.18472597
5408,-0.1919652,,,,,0.1919652
5409,-0.18340975,,,,,0.18340975
5410,-0.16662788,,,,,0.16662788
5411,-0.15922412,,,,,0.15922412
5412,-0.15214942,,,,,0.15214942
5413,-0.14342944,,,,,0.14342944
5414,-0.1432649,,,,,0.1432649
5415,-0.12911549,,,,,0.12911549
5416,-0.119079284,,,,,0.119079284
5417,-0.11759853,,,,,0.11759853
5418,-0.10427176,,,,,0.10427176
5419,-0.087489896,,,,,0.087489896
5420,-0.07761821,,,,,0.07761821
5421,-0.061988037,,,,,0.061988037
5422,-0.048167676,,,,,0.048167676
5423,-0.03500542,,,,,0.03500542
5424,-0.031056745,,,,,0.031056745
5425,-0.014932985,,,,,0.014932985
5426,-0.014603928,,,,,0.014603928
5427,-0.005719405,,,,,0.005719405
5428,-0.006871103,,,,,0.006871103
5429,-0.008516384,,,,,0.008516384
5430,0.002342477,,,,,-0.002342477
5431,0.003987759,,,,,-0.003987759
5432,-0.013123174,,,,,0.013123174
5433,-0.011148836,,,,,0.011148836
5434,-0.008516384,,,,,0.008516384
5435,-0.010161667,,,,,0.010161667
5436,-0.01262959,,,,,0.01262959
5437,-0.025462788,,,,,0.025462788
5438,-0.03237297,,,,,0.03237297
5439,-0.020362414,,,,,0.020362414
5440,-0.011806949,,,,,0.011806949
5441,-0.01081978,,,,,0.01081978
5442,-0.02250128,,,,,0.02250128
5443,-0.040928435,,,,,0.040928435
5444,-0.06330426,,,,,0.06330426
5445,-0.06840464,,,,,0.06840464
5446,-0.073340476,,,,,0.073340476
5447,-0.083705746,,,,,0.083705746
5448,-0.09522272,,,,,0.09522272
5449,-0.0945646,,,,,0.0945646
5450,-0.071859725,,,,,0.071859725
5451,-0.057710305,,,,,0.057710305
5452,-0.04224466,,,,,0.04224466
5453,-0.021843169,,,,,0.021843169
5454,-0.014110344,,,,,0.014110344
5455,-0.00259337,,,,,0.00259337
5456,0.005797569,,,,,-0.005797569
5457,0.005468513,,,,,-0.005468513
5458,-0.003086954,,,,,0.003086954
5459,-0.013616758,,,,,0.013616758
5460,-0.030892218,,,,,0.030892218
5461,-0.046357866,,,,,0.046357866
5462,-0.06610124,,,,,0.06610124
5463,-0.07218878,,,,,0.07218878
5464,-0.061988037,,,,,0.061988037
5465,-0.055242386,,,,,0.055242386
5466,-0.062481623,,,,,0.062481623
5467,-0.06626577,,,,,0.06626577
5468,-0.07070803,,,,,0.07070803
5469,-0.08535103,,,,,0.08535103
5470,-0.080744244,,,,,0.080744244
5471,-0.061165396,,,,,0.061165396
5472,-0.061494455,,,,,0.061494455
5473,-0.06774652,,,,,0.06774652
5474,-0.07679557,,,,,0.07679557
5475,-0.05820389,,,,,0.05820389
5476,-0.05392616,,,,,0.05392616
5477,-0.060671814,,,,,0.060671814
5478,-0.06379785,,,,,0.06379785
5479,-0.06330426,,,,,0.06330426
5480,-0.046357866,,,,,0.046357866
5481,-0.032866556,,,,,0.032866556
5482,-0.048167676,,,,,0.048167676
5483,-0.067417465,,,,,0.067417465
5484,-0.071037084,,,,,0.071037084
5485,-0.08798348,,,,,0.08798348
5486,-0.09950045,,,,,0.09950045
5487,-0.11792759,,,,,0.11792759
5488,-0.114143446,,,,,0.114143446
5489,-0.11348534,,,,,0.11348534
5490,-0.112662695,,,,,0.112662695
5491,-0.10525893,,,,,0.10525893
5492,-0.105917044,,,,,0.105917044
5493,-0.09357744,,,,,0.09357744
5494,-0.103613645,,,,,0.103613645
5495,-0.112498164,,,,,0.112498164
5496,-0.13980982,,,,,0.13980982
5497,-0.16037582,,,,,0.16037582
5498,-0.17501882,,,,,0.17501882
5499,-0.18472597,,,,,0.18472597
5500,-0.19558482,,,,,0.19558482
5501,-0.1960784,,,,,0.1960784
5502,-0.20282404,,,,,0.20282404
5503,-0.19476217,,,,,0.19476217
5504,-0.18028371,,,,,0.18028371
5505,-0.17468975,,,,,0.17468975
5506,-0.17617051,,,,,0.17617051
5507,-0.1885101,,,,,0.1885101
5508,-0.17699315,,,,,0.17699315
5509,-0.16564073,,,,,0.16564073
5510,-0.16909581,,,,,0.16909581
5511,-0.16843769,,,,,0.16843769
5512,-0.17041203,,,,,0.17041203
5513,-0.15001056,,,,,0.15001056
5514,-0.14902338,,,,,0.14902338
5515,-0.15346564,,,,,0.15346564
5516,-0.15066867,,,,,0.15066867
5517,-0.13783549,,,,,0.13783549
5518,-0.12730569,,,,,0.12730569
5519,-0.123521544,,,,,0.123521544
5520,-0.119079284,,,,,0.119079284
5521,-0.12187626,,,,,0.12187626
5522,-0.11381439,,,,,0.11381439
5523,-0.111511,,,,,0.111511
5524,-0.104436286,,,,,0.104436286
5525,-0.11282722,,,,,0.11282722
5526,-0.1279638,,,,,0.1279638
5527,-0.14523925,,,,,0.14523925
5528,-0.14918792,,,,,0.14918792
5529,-0.14013888,,,,,0.14013888
5530,-0.14606188,,,,,0.14606188
5531,-0.16169205,,,,,0.16169205
5532,-0.17337354,,,,,0.17337354
5533,-0.18324521,,,,,0.18324521
5534,-0.18834558,,,,,0.18834558
5535,-0.1796256,,,,,0.1796256
5536,-0.18308069,,,,,0.18308069
5537,-0.1908135,,,,,0.1908135
5538,-0.19920443,,,,,0.19920443
5539,-0.19114256,,,,,0.19114256
5540,-0.18127088,,,,,0.18127088
5541,-0.1743607,,,,,0.1743607
5542,-0.16860223,,,,,0.16860223
5543,-0.1755124,,,,,0.1755124
5544,-0.13800001,,,,,0.13800001
5545,-0.1361902,,,,,0.1361902
5546,-0.15461734,,,,,0.15461734
5547,-0.1590596,,,,,0.1590596
5548,-0.15642715,,,,,0.15642715
5549,-0.14112605,,,,,0.14112605
5550,-0.12319249,,,,,0.12319249
5551,-0.12302796,,,,,0.12302796
5552,-0.12878644,,,,,0.12878644
5553,-0.13931623,,,,,0.13931623
5554,-0.15576904,,,,,0.15576904
5555,-0.15214942,,,,,0.15214942
5556,-0.16300827,,,,,0.16300827
5557,-0.16958939,,,,,0.16958939
5558,-0.17074108,,,,,0.17074108
5559,-0.16366638,,,,,0.16366638
5560,-0.16876675,,,,,0.16876675
5561,-0.17156373,,,,,0.17156373
5562,-0.18702936,,,,,0.18702936
5563,-0.18883917,,,,,0.18883917
5564,-0.20101424,,,,,0.20101424
5565,-0.21779609,,,,,0.21779609
5566,-0.23490699,,,,,0.23490699
5567,-0.2510307,,,,,0.2510307
5568,-0.25629562,,,,,0.25629562
5569,-0.2490564,,,,,0.2490564
5570,-0.23688133,,,,,0.23688133
5571,-0.23770396,,,,,0.23770396
5572,-0.23112285,,,,,0.23112285
5573,-0.21220213,,,,,0.21220213
5574,-0.19673651,,,,,0.19673651
5575,-0.17946108,,,,,0.17946108
5576,-0.1608694,,,,,0.1608694
5577,-0.15478188,,,,,0.15478188
5578,-0.15626262,,,,,0.15626262
5579,-0.15017508,,,,,0.15017508
5580,-0.15659168,,,,,0.15659168
5581,-0.16218564,,,,,0.16218564
5582,-0.17287995,,,,,0.17287995
5583,-0.1825871,,,,,0.1825871
5584,-0.1908135,,,,,0.1908135
5585,-0.2013433,,,,,0.2013433
5586,-0.21763156,,,,,0.21763156
5587,-0.22339004,,,,,0.22339004
5588,-0.20989874,,,,,0.20989874
5589,-0.19640745,,,,,0.19640745
5590,-0.19871084,,,,,0.19871084
5591,-0.208418,,,,,0.208418
5592,-0.21006328,,,,,0.21006328
5593,-0.19624293,,,,,0.19624293
5594,-0.1990399,,,,,0.1990399
5595,-0.19986254,,,,,0.19986254
5596,-0.19328143,,,,,0.19328143
5597,-0.19311689,,,,,0.19311689
5598,-0.18933275,,,,,0.18933275
5599,-0.18192899,,,,,0.18192899
