Time (Seconds),Amplitude (Volts) [Filtered 0.3-30.0Hz]
8.608,0.008263749872522735
8.61,0.00861705377654141
8.612,0.009252239609836179
8.614,0.010208616652638397
8.616,0.01155603874140125
8.618,0.013384577953647525
8.62,0.015801182489037606
8.622,0.01891775978169803
8.624,0.022813457570243112
8.626,0.027481788824632668
8.628,0.03282489540121476
8.63,0.03871626385791031
8.632,0.045053534562136795
8.634,0.05175510741979647
8.636,0.05873650626027619
8.638,0.06589568173968999
8.64,0.07311818193294034
8.642,0.08029520281639713
8.644,0.08732711410437863
8.646,0.0941317380731421
8.648,0.10068809075717335
8.65,0.10705934422710929
8.652,0.11333764674720598
8.654,0.11955821325193555
8.656,0.12564607720393733
8.658,0.1314209015133055
8.66,0.13667006550206737
8.662,0.1412188181511428
8.664,0.14491487917623994
8.666,0.14760186336760386
8.668,0.1491725388549629
8.67,0.1496209326152528
8.672,0.14902071280049756
8.674,0.14750131037544265
8.676,0.14525386456886852
8.678,0.14251749288383175
8.68,0.13955349620482407
8.682,0.136628108329282
8.684,0.13397119100240945
8.686,0.13171489172004153
8.688,0.12986996084058874
8.69,0.1283626861612494
8.692,0.1270963494605888
8.694,0.12598510412621722
8.696,0.12494311592863713
8.698,0.1238636680810876
8.7,0.12262204690621928
8.702,0.12109827497282996
8.704,0.11920536795668812
8.706,0.11688960516119777
8.708,0.11408682748470152
8.71,0.11071318470253312
8.712,0.10673208438760383
8.714,0.10220088242079273
8.716,0.09725095918561952
8.718,0.0920686156936007
8.72,0.08688569991458121
8.722,0.08193122257136357
8.724,0.07736090227354052
8.726,0.07322208110218928
8.728,0.06947834164017681
8.73,0.06606845830986668
8.732,0.06294644653848527
8.734,0.06007888567862685
8.736,0.05742450651940469
8.738,0.054925863646644854
8.74,0.05251260191314865
8.742,0.05010573865329025
8.744,0.0476282906655022
8.746,0.045025978895793406
8.748,0.0422814965497612
8.75,0.03939523535187085
8.752,0.03635108623713596
8.754,0.03313028629505071
8.756,0.029762560737394445
8.758,0.026337074918387632
8.76,0.022960933431168198
8.762,0.019706881631787552
8.764,0.016569746367703985
8.766,0.013458602854616624
8.768,0.010251625859703968
8.77,0.006864067198996855
8.772,0.0032658124409422062
8.774,-0.0005266527996185752
8.776,-0.0044522225271414265
8.778,-0.008428754419516828
8.78,-0.012384090147384855
8.782,-0.01624870416972525
8.784,-0.0199441394056407
8.786,-0.023397434131532183
8.788,-0.026535294781205386
8.79,-0.029256666389800144
8.792,-0.03144576512285994
8.794,-0.03304015682201892
8.796,-0.03409438629034537
8.798,-0.03477363719816155
8.8,-0.03528602069690847
8.802,-0.03580404335963218
8.804,-0.036394199935238326
8.806,-0.036998662199910125
8.808,-0.037511855329170556
8.81,-0.03785916497454495
8.812,-0.03798846029993016
8.814,-0.03785355476703411
8.816,-0.03745545117893002
8.818,-0.03687629421716066
8.82,-0.03624950753516566
8.822,-0.03569854050918734
8.824,-0.03529448266414835
8.826,-0.035042613735714746
8.828,-0.034901879076669654
8.83,-0.03482935611728375
8.832,-0.034803899620134776
8.834,-0.034802733525494275
8.836,-0.03476520179718857
8.838,-0.034600471313803116
8.84,-0.0342329882673557
8.842,-0.033613516526969096
8.844,-0.032685841600945495
8.846,-0.03137185320113303
8.848,-0.02958077099019596
8.85,-0.027208664047148348
8.852,-0.02415204200710659
8.854,-0.02036790083991171
8.856,-0.01595506073525834
8.858,-0.011193105488731987
8.86,-0.006480960073576361
8.862,-0.0022017244612929643
8.864,0.001374212042171509
8.866,0.004095342589720243
8.868,0.00591254160623925
8.87,0.006888126943195721
8.872,0.007184773413713749
8.874,0.0070177352514334025
8.876,0.00662462961646983
8.878,0.006266428264693556
8.88,0.006212214867788189
8.882,0.006690118542386662
8.884,0.007843169811654248
8.886,0.009726446904455767
8.888,0.012334925261324438
8.89,0.015627684165079484
8.892,0.019548187738563344
8.894,0.02404929318950659
8.896,0.029094711996429663
8.898,0.034647881833866676
8.9,0.04070596147639392
8.902,0.04734866392708115
8.904,0.05470578005245688
8.906,0.06284187158548596
